"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AY1","AY2","GA1","GF1","MW1","REM","EQD"
"07656099999","2010-01-01T06:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","00420,1,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9","24,0010,9,1",,"6,1,06,1","2,1,06,1",,"08,99,1,08,1,07,1,00450,1,99,9,99,9","02,1","SYN070AAXX  01064 07656 31460 8//// 1//// 70262 887// 333 2//// 70010 92447;",
"07656099999","2010-01-01T09:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","00420,1,9,N","008000,1,N,1","+9999,9","+9999,9","99999,9","24,0262,9,1",,,,,"08,99,1,08,1,07,1,00450,1,99,9,99,9",,"SYN058AAXX  01094 07656 32458 8//// 1//// 887// 333 70262 92456;",
"07656099999","2010-01-01T12:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","00420,1,9,N","006000,1,N,1","+9999,9","+9999,9","99999,9",,,"6,1,06,1","2,1,06,1",,"08,99,1,08,1,07,1,00450,1,99,9,99,9","62,1","SYN058AAXX  01124 07656 32456 8//// 1//// 76262 887// 333 92456;",
"07656099999","2010-01-01T15:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","01200,1,9,N","015000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"07,99,1,07,1,08,1,00800,1,99,9,99,9",,"SYN052AAXX  01154 07656 42565 7//// 1//// 878// 333 92448;",
"07656099999","2010-01-02T06:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9","24,0006,9,1",,,,,"02,99,1,02,1,00,1,99999,9,03,1,00,1",,"SYN064AAXX  02064 07656 32970 2//// 1//// 82030 333 2//// 70006 92448;",
"07656099999","2010-01-02T09:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"05,99,1,05,1,00,1,99999,9,03,1,00,1",,"SYN052AAXX  02094 07656 42970 5//// 1//// 85030 333 92448;",
"07656099999","2010-01-02T12:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"02,99,1,02,1,00,1,99999,9,03,1,00,1",,"SYN052AAXX  02124 07656 32970 2//// 1//// 82030 333 92448;",
"07656099999","2010-01-02T15:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","025000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"01,99,1,01,1,00,1,02250,1,03,1,00,1",,"SYN052AAXX  02154 07656 42875 1//// 1//// 81030 333 92448;",
"07656099999","2010-01-03T06:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"02,99,1,02,1,00,1,01750,1,03,1,00,1",,"SYN058AAXX  03064 07656 32770 2//// 1//// 82030 333 2//// 92428;",
"07656099999","2010-01-03T09:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","025000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"04,99,1,01,1,05,1,00800,1,03,1,00,1",,"SYN052AAXX  03094 07656 42575 4//// 1//// 81530 333 92428;",
"07656099999","2010-01-03T12:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"07,99,1,07,1,00,1,99999,9,07,1,99,9",,"SYN052AAXX  03124 07656 32970 7//// 1//// 8707/ 333 92428;",
"07656099999","2010-01-03T15:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"08,99,1,08,1,00,1,99999,9,07,1,99,9",,"SYN052AAXX  03154 07656 42970 8//// 1//// 8807/ 333 92428;",
"07656099999","2010-01-04T06:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","00420,1,9,N","006000,1,N,1","+9999,9","+9999,9","99999,9","24,0050,9,1",,"6,1,06,1","2,1,06,1",,"08,99,1,08,1,07,1,00450,1,99,9,99,9","61,1","SYN070AAXX  04064 07656 32456 8//// 1//// 76162 887// 333 2//// 70050 92436;",
"07656099999","2010-01-04T09:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","00420,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"08,99,1,08,1,07,1,00450,1,99,9,99,9",,"SYN052AAXX  04094 07656 42470 8//// 1//// 887// 333 92438;",
"07656099999","2010-01-04T12:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","00420,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"08,99,1,08,1,07,1,00450,1,99,9,99,9",,"SYN052AAXX  04124 07656 32470 8//// 1//// 887// 333 92438;",
"07656099999","2010-01-04T15:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","00420,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"08,99,1,08,1,07,1,00450,1,99,9,99,9",,"SYN052AAXX  04154 07656 42470 8//// 1//// 887// 333 92438;",
"07656099999","2010-01-05T06:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"08,99,1,08,1,07,1,99999,9,99,9,99,9",,"SYN058AAXX  05064 07656 32970 8//// 1//// 887// 333 2//// 92438;",
"07656099999","2010-01-05T09:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"08,99,1,08,1,07,1,99999,9,99,9,99,9",,"SYN052AAXX  05094 07656 42970 8//// 1//// 887// 333 92438;",
"07656099999","2010-01-05T12:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"08,99,1,08,1,07,1,99999,9,99,9,99,9",,"SYN052AAXX  05124 07656 32970 8//// 1//// 887// 333 92438;",
"07656099999","2010-01-05T15:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","03600,1,9,N","015000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"06,99,1,02,1,02,1,00450,1,05,1,00,1",,"SYN052AAXX  05154 07656 42465 6//// 1//// 82250 333 92437;",
"07656099999","2010-01-06T06:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","00420,1,9,N","006000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"05,99,1,05,1,07,1,00450,1,00,1,00,1",,"SYN058AAXX  06064 07656 32456 5//// 1//// 85700 333 2//// 92446;",
"07656099999","2010-01-06T09:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","008000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"03,99,1,03,1,00,1,99999,9,07,1,00,1",,"SYN052AAXX  06094 07656 42958 3//// 1//// 83070 333 92436;",
"07656099999","2010-01-06T12:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"01,99,1,01,1,00,1,02250,1,07,1,00,1",,"SYN052AAXX  06124 07656 32860 1//// 1//// 81070 333 92437;",
"07656099999","2010-01-06T15:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1",,"SYN046AAXX  06154 07656 42970 0//// 1//// 333 92438;",
"07656099999","2010-01-07T06:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"04,99,1,04,1,00,1,99999,9,07,1,00,1",,"SYN058AAXX  07064 07656 32970 4//// 1//// 84070 333 2//// 92428;",
"07656099999","2010-01-07T09:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"05,99,1,05,1,00,1,99999,9,07,1,00,1",,"SYN052AAXX  07094 07656 42970 5//// 1//// 85070 333 92428;",
"07656099999","2010-01-07T12:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","00750,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"08,99,1,08,1,00,1,00800,1,02,1,99,9",,"SYN052AAXX  07124 07656 32570 8//// 1//// 8802/ 333 92428;",
"07656099999","2010-01-07T15:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"08,99,1,08,1,00,1,99999,9,02,1,99,9",,"SYN052AAXX  07154 07656 42970 8//// 1//// 8802/ 333 92428;",
"07656099999","2010-01-08T06:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","00420,1,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9","24,0242,9,1",,"6,1,06,1","6,1,06,1",,"08,99,1,08,1,07,1,00450,1,99,9,99,9","63,1","SYN064AAXX  08064 07656 31460 8//// 1//// 76366 887// 333 70242 92447;",
"07656099999","2010-01-08T09:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","00420,1,9,N","006000,1,N,1","+9999,9","+9999,9","99999,9",,,"6,1,03,1","6,1,03,1",,"08,99,1,08,1,07,1,00450,1,99,9,99,9","60,1","SYN058AAXX  08094 07656 42456 8//// 1//// 76066 887// 333 92446;",
"07656099999","2010-01-08T12:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","00420,1,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"08,99,1,08,1,07,1,00450,1,99,9,99,9",,"SYN052AAXX  08124 07656 31460 8//// 1//// 887// 333 92457;",
"07656099999","2010-01-08T15:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","00420,1,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"08,99,1,08,1,07,1,00450,1,99,9,99,9",,"SYN052AAXX  08154 07656 42460 8//// 1//// 887// 333 92457;",
"07656099999","2010-01-09T09:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","007000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"07,99,1,99,9,08,1,00450,1,00,1,00,1",,"SYN052AAXX  09094 07656 42457 7//// 1//// 88800 333 92456;","Q01+000082SCOTLC"
"07656099999","2010-01-09T12:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","00900,1,9,N","007000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"07,99,1,07,1,08,1,00450,1,00,1,00,1",,"SYN052AAXX  09124 07656 32457 7//// 1//// 87800 333 92456;",
"07656099999","2010-01-10T06:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"05,99,1,05,1,00,1,99999,9,07,1,00,1",,"SYN058AAXX  10064 07656 32960 5//// 1//// 85070 333 2//// 92457;",
"07656099999","2010-01-10T09:00:00","4","43.1833333","5.5833333","315.0","BEC DE LAIGLE, FR","FM-12","99999","V020","999,9,9,9999,9","02100,1,9,N","015000,1,N,1","+9999,9","+9999,9","99999,9",,,,,,"08,99,1,99,9,00,1,02250,1,07,1,00,1",,"SYN052AAXX  10094 07656 42865 8//// 1//// 86070 333 92457;","Q01+000062SCOTLC"
