"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","OC1","REM","EQD"
"04312099999","2010-01-01T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0139,1","99999,9,9,N","999999,9,N,1","-0055,1","-0087,1","10082,1","99999,9,10039,1","7,1,025,1,+999,9",,"SYN060AAXX  01004 04312 46/// /2027 11055 21087 30039 40082 57025;",
"04312099999","2010-01-01T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0159,1","99999,9,9,N","999999,9,N,1","-0063,1","-0095,1","10059,1","99999,9,10016,1","7,1,023,1,+999,9",,"SYN060AAXX  01034 04312 46/// /2031 11063 21095 30016 40059 57023;",
"04312099999","2010-01-01T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","210,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0069,1","-0107,1","10041,1","99999,9,09998,1","7,1,018,1,+999,9",,"SYN060AAXX  01064 04312 46/// /2114 11069 21107 39998 40041 57018;",
"04312099999","2010-01-01T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0113,1","99999,9,9,N","999999,9,N,1","-0081,1","-0118,1","10067,1","99999,9,10024,1","2,1,026,1,+999,9",,"SYN060AAXX  01094 04312 46/// /2022 11081 21118 30024 40067 52026;",
"04312099999","2010-01-01T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","270,1,N,0093,1","99999,9,9,N","999999,9,N,1","-0060,1","-0102,1","10123,1","99999,9,10080,1","2,1,056,1,+999,9",,"SYN060AAXX  01124 04312 46/// /2718 11060 21102 30080 40123 52056;",
"04312099999","2010-01-01T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","280,1,N,0082,1","99999,9,9,N","999999,9,N,1","-0092,1","-0149,1","10166,1","99999,9,10123,1","2,1,043,1,+999,9",,"SYN060AAXX  01154 04312 46/// /2816 11092 21149 30123 40166 52043;",
"04312099999","2010-01-01T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","260,1,N,0134,1","99999,9,9,N","999999,9,N,1","-0117,1","-0156,1","10178,1","99999,9,10135,1","2,1,012,1,+999,9",,"SYN060AAXX  01184 04312 46/// /2626 11117 21156 30135 40178 52012;",
"04312099999","2010-01-01T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0093,1","99999,9,9,N","999999,9,N,1","-0118,1","-0183,1","10210,1","99999,9,10167,1","2,1,032,1,+999,9",,"SYN060AAXX  01214 04312 46/// /2418 11118 21183 30167 40210 52032;",
"04312099999","2010-01-02T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","350,1,N,0082,1","99999,9,9,N","999999,9,N,1","-0180,1","-0206,1","10236,1","99999,9,10193,1","2,1,026,1,+999,9",,"SYN060AAXX  02004 04312 46/// /3516 11180 21206 30193 40236 52026;",
"04312099999","2010-01-02T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","010,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0200,1","-0227,1","10303,1","99999,9,10260,1","2,1,067,2,+999,9",,"SYN060AAXX  02034 04312 46/// /0109 11200 21227 30260 40303 52067;","Q01+000672APC3  "
"04312099999","2010-01-02T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","050,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0224,1","-0253,1","10333,1","99999,9,10289,1","2,1,029,1,+999,9",,"SYN060AAXX  02064 04312 46/// /0508 11224 21253 30289 40333 52029;",
"04312099999","2010-01-02T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","110,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0225,1","-0259,1","10346,1","99999,9,10302,1","2,1,013,1,+999,9",,"SYN060AAXX  02094 04312 46/// /1108 11225 21259 30302 40346 52013;",
"04312099999","2010-01-02T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","130,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0216,1","-0259,1","10356,1","99999,9,10312,1","2,1,010,1,+999,9",,"SYN060AAXX  02124 04312 46/// /1307 11216 21259 30312 40356 52010;",
"04312099999","2010-01-02T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0206,1","-0251,1","10362,1","99999,9,10318,1","2,1,006,1,+999,9",,"SYN060AAXX  02154 04312 46/// /2208 11206 21251 30318 40362 52006;",
"04312099999","2010-01-02T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0231,1","-0287,1","10360,1","99999,9,10316,1","7,1,002,1,+999,9",,"SYN060AAXX  02184 04312 46/// /2009 11231 21287 30316 40360 57002;",
"04312099999","2010-01-02T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","190,1,N,0005,1","99999,9,9,N","999999,9,N,1","-0196,1","-0274,1","10359,1","99999,9,10315,1","7,1,001,1,+999,9",,"SYN060AAXX  02214 04312 46/// /1901 11196 21274 30315 40359 57001;",
"04312099999","2010-01-03T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","330,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0206,1","-0279,1","10355,1","99999,9,10311,1","7,1,004,1,+999,9",,"SYN060AAXX  03004 04312 46/// /3303 11206 21279 30311 40355 57004;",
"04312099999","2010-01-03T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","210,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0232,1","-0296,1","10351,1","99999,9,10307,1","7,1,004,1,+999,9",,"SYN060AAXX  03034 04312 46/// /2106 11232 21296 30307 40351 57004;",
"04312099999","2010-01-03T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0214,1","-0293,1","10357,1","99999,9,10313,1","2,1,006,1,+999,9",,"SYN060AAXX  03064 04312 46/// /2005 11214 21293 30313 40357 52006;",
"04312099999","2010-01-03T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0250,1","-0309,1","10372,1","99999,9,10328,1","2,1,015,1,+999,9",,"SYN060AAXX  03094 04312 46/// /2206 11250 21309 30328 40372 52015;",
"04312099999","2010-01-03T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0258,1","-0314,1","10383,1","99999,9,10339,1","2,1,011,1,+999,9",,"SYN060AAXX  03124 04312 46/// /2207 11258 21314 30339 40383 52011;",
"04312099999","2010-01-03T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0213,1","-0288,1","10382,1","99999,9,10338,1","7,1,001,1,+999,9",,"SYN060AAXX  03154 04312 46/// /2019 11213 21288 30338 40382 57001;",
"04312099999","2010-01-03T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0230,1","-0294,1","10385,1","99999,9,10341,1","2,1,003,1,+999,9",,"SYN060AAXX  03184 04312 46/// /2008 11230 21294 30341 40385 52003;",
"04312099999","2010-01-03T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0093,1","99999,9,9,N","999999,9,N,1","-0215,1","-0284,1","10378,1","99999,9,10334,1","7,1,007,1,+999,9",,"SYN060AAXX  03214 04312 46/// /2018 11215 21284 30334 40378 57007;",
"04312099999","2010-01-04T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","210,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0214,1","-0279,1","10369,1","99999,9,10325,1","7,1,009,1,+999,9",,"SYN060AAXX  04004 04312 46/// /2111 11214 21279 30325 40369 57009;",
"04312099999","2010-01-04T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0233,1","-0293,1","10356,1","99999,9,10312,1","7,1,013,1,+999,9",,"SYN060AAXX  04034 04312 46/// /2305 11233 21293 30312 40356 57013;",
"04312099999","2010-01-04T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0206,1","-0281,1","10340,1","99999,9,10296,1","7,1,016,1,+999,9",,"SYN060AAXX  04064 04312 46/// /2302 11206 21281 30296 40340 57016;",
"04312099999","2010-01-04T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","100,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0191,1","-0268,1","10331,1","99999,9,10287,1","7,1,009,1,+999,9",,"SYN060AAXX  04094 04312 46/// /1002 11191 21268 30287 40331 57009;",
"04312099999","2010-01-04T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","100,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0191,1","-0270,1","10318,1","99999,9,10275,1","7,1,012,1,+999,9",,"SYN060AAXX  04124 04312 46/// /1005 11191 21270 30275 40318 57012;",
"04312099999","2010-01-04T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","280,1,N,0005,1","99999,9,9,N","999999,9,N,1","-0191,1","-0248,1","10306,1","99999,9,10263,1","7,1,012,1,+999,9",,"SYN060AAXX  04154 04312 46/// /2801 11191 21248 30263 40306 57012;",
"04312099999","2010-01-04T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","030,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0210,1","-0271,1","10298,1","99999,9,10255,1","7,1,008,1,+999,9",,"SYN060AAXX  04184 04312 46/// /0302 11210 21271 30255 40298 57008;",
"04312099999","2010-01-04T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","110,1,N,0005,1","99999,9,9,N","999999,9,N,1","-0216,1","-0269,1","10291,1","99999,9,10248,1","7,1,007,1,+999,9",,"SYN060AAXX  04214 04312 46/// /1101 11216 21269 30248 40291 57007;",
"04312099999","2010-01-05T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0191,1","-0259,1","10273,1","99999,9,10230,1","7,1,018,1,+999,9",,"SYN060AAXX  05004 04312 46/// /2504 11191 21259 30230 40273 57018;",
"04312099999","2010-01-05T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0192,1","-0258,1","10253,1","99999,9,10210,1","7,1,020,1,+999,9",,"SYN060AAXX  05034 04312 46/// /0904 11192 21258 30210 40253 57020;",
"04312099999","2010-01-05T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","110,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0184,1","-0257,1","10227,1","99999,9,10184,1","7,1,026,1,+999,9",,"SYN060AAXX  05064 04312 46/// /1104 11184 21257 30184 40227 57026;",
"04312099999","2010-01-05T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0188,1","-0256,1","10201,1","99999,9,10158,1","7,1,026,1,+999,9",,"SYN060AAXX  05094 04312 46/// /2802 11188 21256 30158 40201 57026;",
"04312099999","2010-01-05T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0206,1","-0267,1","10173,1","99999,9,10130,1","7,1,028,1,+999,9",,"SYN060AAXX  05124 04312 46/// /2209 11206 21267 30130 40173 57028;",
"04312099999","2010-01-05T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0219,1","-0265,1","10152,1","99999,9,10109,1","7,1,021,1,+999,9",,"SYN060AAXX  05154 04312 46/// /2307 11219 21265 30109 40152 57021;",
"04312099999","2010-01-05T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0210,1","-0260,1","10126,1","99999,9,10083,1","7,1,026,1,+999,9",,"SYN060AAXX  05184 04312 46/// /2007 11210 21260 30083 40126 57026;",
"04312099999","2010-01-05T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0218,1","-0260,1","10091,1","99999,9,10048,1","7,1,035,1,+999,9",,"SYN060AAXX  05214 04312 46/// /2309 11218 21260 30048 40091 57035;",
"04312099999","2010-01-06T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","210,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0150,1","-0196,1","10056,1","99999,9,10013,1","7,1,035,1,+999,9",,"SYN060AAXX  06004 04312 46/// /2117 11150 21196 30013 40056 57035;",
"04312099999","2010-01-06T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0135,1","-0186,1","10039,1","99999,9,09996,1","7,1,017,1,+999,9",,"SYN060AAXX  06034 04312 46/// /2019 11135 21186 39996 40039 57017;",
"04312099999","2010-01-06T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","340,1,N,0113,1","99999,9,9,N","999999,9,N,1","-0182,1","-0211,1","10102,1","99999,9,10059,1","2,1,063,1,+999,9",,"SYN060AAXX  06064 04312 46/// /3422 11182 21211 30059 40102 52063;",
"04312099999","2010-01-06T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","320,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0200,1","-0238,1","10147,1","99999,9,10104,1","2,1,045,1,+999,9","0154,2","SYN070AAXX  06094 04312 46/// /3219 11200 21238 30104 40147 52045 333 91030;",
"04312099999","2010-01-06T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","320,1,N,0144,1","99999,9,9,N","999999,9,N,1","-0241,1","-0275,1","10151,1","99999,9,10108,1","2,1,004,1,+999,9",,"SYN060AAXX  06124 04312 46/// /3228 11241 21275 30108 40151 52004;",
"04312099999","2010-01-06T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","300,1,N,0123,1","99999,9,9,N","999999,9,N,1","-0252,1","-0300,1","10159,1","99999,9,10116,1","2,1,008,1,+999,9",,"SYN060AAXX  06154 04312 46/// /3024 11252 21300 30116 40159 52008;",
"04312099999","2010-01-06T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","280,1,N,0108,1","99999,9,9,N","999999,9,N,1","-0267,1","-0321,1","10160,1","99999,9,10117,1","2,1,001,1,+999,9",,"SYN060AAXX  06184 04312 46/// /2821 11267 21321 30117 40160 52001;",
"04312099999","2010-01-06T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0062,1","99999,9,9,N","999999,9,N,1","-0289,1","-0362,1","10159,1","99999,9,10116,1","7,1,001,1,+999,9",,"SYN060AAXX  06214 04312 46/// /2312 11289 21362 30116 40159 57001;",
"04312099999","2010-01-07T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0319,1","-0384,1","10149,1","99999,9,10106,1","7,1,010,1,+999,9",,"SYN060AAXX  07004 04312 46/// /2311 11319 21384 30106 40149 57010;",
"04312099999","2010-01-07T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0301,1","-0378,1","10146,1","99999,9,10103,1","7,1,003,1,+999,9",,"SYN060AAXX  07034 04312 46/// /2014 11301 21378 30103 40146 57003;",
"04312099999","2010-01-07T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0093,1","99999,9,9,N","999999,9,N,1","-0310,1","-0388,1","10135,1","99999,9,10092,1","7,1,011,1,+999,9",,"SYN060AAXX  07064 04312 46/// /2018 11310 21388 30092 40135 57011;",
"04312099999","2010-01-07T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0093,1","99999,9,9,N","999999,9,N,1","-0296,1","-0382,1","10126,1","99999,9,10083,1","7,1,009,1,+999,9",,"SYN060AAXX  07094 04312 46/// /2018 11296 21382 30083 40126 57009;",
"04312099999","2010-01-07T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","190,1,N,0093,1","99999,9,9,N","999999,9,N,1","-0298,1","-0377,1","10122,1","99999,9,10079,1","7,1,004,1,+999,9",,"SYN060AAXX  07124 04312 46/// /1918 11298 21377 30079 40122 57004;",
"04312099999","2010-01-07T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","190,1,N,0103,1","99999,9,9,N","999999,9,N,1","-0305,1","-0373,1","10111,1","99999,9,10068,1","7,1,011,1,+999,9",,"SYN060AAXX  07154 04312 46/// /1920 11305 21373 30068 40111 57011;",
"04312099999","2010-01-07T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0298,1","-0367,1","10099,1","99999,9,10056,1","7,1,012,1,+999,9",,"SYN060AAXX  07184 04312 46/// /2217 11298 21367 30056 40099 57012;",
"04312099999","2010-01-07T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","190,1,N,0103,1","99999,9,9,N","999999,9,N,1","-0280,1","-0337,1","10093,1","99999,9,10050,1","7,1,006,1,+999,9",,"SYN060AAXX  07214 04312 46/// /1920 11280 21337 30050 40093 57006;",
"04312099999","2010-01-08T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","190,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0268,1","-0326,1","10083,1","99999,9,10040,1","7,1,010,1,+999,9",,"SYN060AAXX  08004 04312 46/// /1919 11268 21326 30040 40083 57010;",
"04312099999","2010-01-08T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","270,1,N,0123,1","99999,9,9,N","999999,9,N,1","-0249,1","-0283,1","10074,1","99999,9,10031,1","7,1,009,1,+999,9",,"SYN060AAXX  08034 04312 46/// /2724 11249 21283 30031 40074 57009;",
"04312099999","2010-01-08T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","250,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0279,1","-0316,1","10077,1","99999,9,10034,1","2,1,003,1,+999,9",,"SYN060AAXX  08064 04312 46/// /2510 11279 21316 30034 40077 52003;",
"04312099999","2010-01-08T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0286,1","-0325,1","10077,1","99999,9,10034,1","4,1,000,1,+999,9",,"SYN060AAXX  08094 04312 46/// /2205 11286 21325 30034 40077 54000;",
"04312099999","2010-01-08T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","260,1,N,0062,1","99999,9,9,N","999999,9,N,1","-0283,1","-0323,1","10076,1","99999,9,10033,1","7,1,001,1,+999,9",,"SYN060AAXX  08124 04312 46/// /2612 11283 21323 30033 40076 57001;",
"04312099999","2010-01-08T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","270,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0265,1","-0312,1","10068,1","99999,9,10025,1","7,1,008,1,+999,9",,"SYN060AAXX  08154 04312 46/// /2719 11265 21312 30025 40068 57008;",
"04312099999","2010-01-08T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0264,1","-0324,1","10070,1","99999,9,10027,1","2,1,002,1,+999,9",,"SYN060AAXX  08184 04312 46/// /2414 11264 21324 30027 40070 52002;",
"04312099999","2010-01-08T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0283,1","-0355,1","10071,1","99999,9,10028,1","2,1,001,1,+999,9",,"SYN060AAXX  08214 04312 46/// /2309 11283 21355 30028 40071 52001;",
"04312099999","2010-01-09T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0291,1","-0371,1","10072,1","99999,9,10029,1","2,1,001,1,+999,9",,"SYN060AAXX  09004 04312 46/// /2314 11291 21371 30029 40072 52001;",
"04312099999","2010-01-09T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0067,1","99999,9,9,N","999999,9,N,1","-0304,1","-0380,1","10069,1","99999,9,10026,1","7,1,003,1,+999,9",,"SYN060AAXX  09034 04312 46/// /2313 11304 21380 30026 40069 57003;",
"04312099999","2010-01-09T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0321,1","-0390,1","10063,1","99999,9,10020,1","7,1,006,1,+999,9",,"SYN060AAXX  09064 04312 46/// /2414 11321 21390 30020 40063 57006;",
"04312099999","2010-01-09T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0082,1","99999,9,9,N","999999,9,N,1","-0329,1","-0396,1","10066,1","99999,9,10023,1","2,1,003,1,+999,9",,"SYN060AAXX  09094 04312 46/// /2216 11329 21396 30023 40066 52003;",
"04312099999","2010-01-09T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","240,1,N,0082,1","99999,9,9,N","999999,9,N,1","-0323,1","-0390,1","10058,1","99999,9,10015,1","7,1,008,1,+999,9",,"SYN060AAXX  09124 04312 46/// /2416 11323 21390 30015 40058 57008;",
"04312099999","2010-01-09T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0335,1","-0407,1","10048,1","99999,9,10005,1","7,1,010,1,+999,9",,"SYN060AAXX  09154 04312 46/// /2219 11335 21407 30005 40048 57010;",
"04312099999","2010-01-09T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","210,1,N,0082,1","99999,9,9,N","999999,9,N,1","-0335,1","-0409,1","10033,1","99999,9,09991,1","7,1,014,1,+999,9",,"SYN060AAXX  09184 04312 46/// /2116 11335 21409 39991 40033 57014;",
"04312099999","2010-01-09T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0103,1","99999,9,9,N","999999,9,N,1","-0340,1","-0410,1","10025,1","99999,9,09983,1","7,1,008,1,+999,9",,"SYN060AAXX  09214 04312 46/// /2020 11340 21410 39983 40025 57008;",
"04312099999","2010-01-10T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","190,1,N,0113,1","99999,9,9,N","999999,9,N,1","-0321,1","-0394,1","10019,1","99999,9,09977,1","7,1,006,1,+999,9",,"SYN060AAXX  10004 04312 46/// /1922 11321 21394 39977 40019 57006;",
"04312099999","2010-01-10T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","190,1,N,0093,1","99999,9,9,N","999999,9,N,1","-0311,1","-0391,1","10019,1","99999,9,09977,1","4,1,000,1,+999,9",,"SYN060AAXX  10034 04312 46/// /1918 11311 21391 39977 40019 54000;",
"04312099999","2010-01-10T06:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","190,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0295,1","-0381,1","10023,1","99999,9,09981,1","2,1,004,1,+999,9",,"SYN060AAXX  10064 04312 46/// /1919 11295 21381 39981 40023 52004;",
"04312099999","2010-01-10T09:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0103,1","99999,9,9,N","999999,9,N,1","-0285,1","-0372,1","10036,1","99999,9,09994,1","2,1,013,1,+999,9",,"SYN060AAXX  10094 04312 46/// /2020 11285 21372 39994 40036 52013;",
"04312099999","2010-01-10T12:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0113,1","99999,9,9,N","999999,9,N,1","-0286,1","-0360,1","10053,1","99999,9,10010,1","2,1,016,1,+999,9",,"SYN060AAXX  10124 04312 46/// /2022 11286 21360 30010 40053 52016;",
"04312099999","2010-01-10T15:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0093,1","99999,9,9,N","999999,9,N,1","-0284,1","-0358,1","10080,1","99999,9,10037,1","2,1,027,1,+999,9",,"SYN060AAXX  10154 04312 46/// /2218 11284 21358 30037 40080 52027;",
"04312099999","2010-01-10T18:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","220,1,N,0103,1","99999,9,9,N","999999,9,N,1","-0266,1","-0348,1","10101,1","99999,9,10058,1","2,1,021,1,+999,9",,"SYN060AAXX  10184 04312 46/// /2220 11266 21348 30058 40101 52021;",
"04312099999","2010-01-10T21:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","230,1,N,0082,1","99999,9,9,N","999999,9,N,1","-0270,1","-0347,1","10121,1","99999,9,10078,1","2,1,020,1,+999,9",,"SYN060AAXX  10214 04312 46/// /2316 11270 21347 30078 40121 52020;",
"04312099999","2010-01-11T00:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0294,1","-0359,1","10142,1","99999,9,10099,1","2,1,021,1,+999,9",,"SYN060AAXX  11004 04312 46/// /2704 11294 21359 30099 40142 52021;",
"04312099999","2010-01-11T03:00:00","4","81.6","-16.65","36.0","STATION NORD AWS, GL","FM-12","99999","V020","200,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0282,1","-0339,1","10152,1","99999,9,10109,1","2,1,010,1,+999,9",,"SYN060AAXX  11034 04312 46/// /2006 11282 21339 30109 40152 52010;",
