"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AL1","AY1","AY2","GA1","GF1","MW1","UA1","REM","EQD"
"07029099999","2010-03-11T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  11094 07029 41/97 8//// 1//// 700// 333 92447;",
"07029099999","2010-03-11T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"05,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  11124 07029 41/98 5//// 1//// 700// 333 92448;",
"07029099999","2010-03-11T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  11154 07029 41/98 4//// 1//// 700// 333 92438;",
"07029099999","2010-03-11T18:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  11184 07029 41/98 7//// 1//// 700// 333 92438;",
"07029099999","2010-03-12T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  12064 07029 41/98 8//// 1//// 700// 333 92428;",
"07029099999","2010-03-12T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  12094 07029 41/97 8//// 1//// 700// 333 92417;",
"07029099999","2010-03-12T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  12124 07029 41/97 8//// 1//// 700// 333 92428;",
"07029099999","2010-03-12T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","004000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  12154 07029 41/96 8//// 1//// 700// 333 92426;",
"07029099999","2010-03-12T18:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  12184 07029 41/97 8//// 1//// 700// 333 92427;",
"07029099999","2010-03-13T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  13064 07029 41/98 8//// 1//// 700// 333 92428;",
"07029099999","2010-03-13T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  13094 07029 41/98 7//// 1//// 700// 333 92428;",
"07029099999","2010-03-13T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  13124 07029 41/98 8//// 1//// 700// 333 92428;",
"07029099999","2010-03-13T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  13154 07029 41/98 8//// 1//// 700// 333 92428;",
"07029099999","2010-03-13T18:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  13184 07029 41/98 6//// 1//// 700// 333 92428;",
"07029099999","2010-03-14T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  14064 07029 41/97 8//// 1//// 700// 333 92428;",
"07029099999","2010-03-14T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  14094 07029 41/97 2//// 1//// 700// 333 92427;",
"07029099999","2010-03-14T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"01,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  14124 07029 41/98 1//// 1//// 700// 333 92428;",
"07029099999","2010-03-14T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  14154 07029 41/98 3//// 1//// 700// 333 92428;",
"07029099999","2010-03-15T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,"00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","00,1",,"SYN052AAXX  15064 07029 41/98 0//// 1//// 700// 333 92428;",
"07029099999","2010-03-15T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"01,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  15094 07029 41/98 1//// 1//// 700// 333 92428;",
"07029099999","2010-03-15T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","050000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  15124 07029 41/99 3//// 1//// 700// 333 92428;",
"07029099999","2010-03-15T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"05,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  15154 07029 41/97 5//// 1//// 700// 333 92427;",
"07029099999","2010-03-15T18:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  15184 07029 41/97 2//// 1//// 700// 333 92417;",
"07029099999","2010-03-16T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,"4,1,06,1",,,"03,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  16064 07029 41/97 3//// 1//// 7004/ 333 92427;",
"07029099999","2010-03-16T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  16094 07029 41/98 7//// 1//// 700// 333 92428;",
"07029099999","2010-03-16T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"05,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  16124 07029 41/97 5//// 1//// 700// 333 92427;",
"07029099999","2010-03-16T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"01,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  16154 07029 41/97 1//// 1//// 700// 333 92427;",
"07029099999","2010-03-16T18:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  16184 07029 41/97 2//// 1//// 700// 333 92427;",
"07029099999","2010-03-17T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  17064 07029 41/97 7//// 1//// 700// 333 92427;",
"07029099999","2010-03-17T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  17094 07029 41/97 6//// 1//// 700// 333 92427;",
"07029099999","2010-03-17T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  17124 07029 41/97 7//// 1//// 700// 333 92427;",
"07029099999","2010-03-17T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"05,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  17154 07029 41/97 5//// 1//// 700// 333 92427;",
"07029099999","2010-03-17T18:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  17184 07029 41/97 7//// 1//// 700// 333 92427;",
"07029099999","2010-03-18T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  18064 07029 41/97 7//// 1//// 700// 333 92427;",
"07029099999","2010-03-18T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  18094 07029 41/98 7//// 1//// 700// 333 92428;",
"07029099999","2010-03-18T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  18124 07029 41/97 7//// 1//// 700// 333 92427;",
"07029099999","2010-03-18T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  18154 07029 41/97 7//// 1//// 700// 333 92427;",
"07029099999","2010-03-18T18:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  18184 07029 41/97 8//// 1//// 700// 333 92427;",
"07029099999","2010-03-19T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  19064 07029 41/97 7//// 1//// 700// 333 92427;",
"07029099999","2010-03-19T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  19094 07029 41/98 8//// 1//// 700// 333 92428;",
"07029099999","2010-03-19T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  19124 07029 41/98 8//// 1//// 700// 333 92428;",
"07029099999","2010-03-19T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","61,1",,"SYN052AAXX  19154 07029 41/97 8//// 1//// 761// 333 92427;",
"07029099999","2010-03-19T18:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","004000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","21,1",,"SYN052AAXX  19184 07029 41/96 8//// 1//// 721// 333 92426;",
"07029099999","2010-03-20T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  20064 07029 41/98 8//// 1//// 700// 333 92428;",
"07029099999","2010-03-20T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  20094 07029 41/97 6//// 1//// 700// 333 92427;",
"07029099999","2010-03-20T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  20124 07029 41/97 7//// 1//// 700// 333 92427;",
"07029099999","2010-03-20T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  20154 07029 41/98 7//// 1//// 700// 333 92438;",
"07029099999","2010-03-20T18:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  20184 07029 41/97 7//// 1//// 700// 333 92437;",
"07029099999","2010-03-21T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","004000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  21064 07029 41/96 8//// 1//// 700// 333 92426;",
"07029099999","2010-03-21T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  21094 07029 41/97 7//// 1//// 700// 333 92427;",
"07029099999","2010-03-21T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"05,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  21124 07029 41/98 5//// 1//// 700// 333 92428;",
"07029099999","2010-03-21T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  21154 07029 41/98 8//// 1//// 700// 333 92428;",
"07029099999","2010-03-22T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  22064 07029 41/98 8//// 1//// 700// 333 92428;",
"07029099999","2010-03-22T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  22094 07029 41/97 6//// 1//// 700// 333 92427;",
"07029099999","2010-03-22T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  22124 07029 41/97 6//// 1//// 700// 333 92427;",
"07029099999","2010-03-22T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"05,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  22154 07029 41/98 5//// 1//// 700// 333 92428;",
"07029099999","2010-03-23T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  23064 07029 41/97 7//// 1//// 700// 333 92427;",
"07029099999","2010-03-23T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  23094 07029 41/98 8//// 1//// 700// 333 92418;",
"07029099999","2010-03-23T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  23124 07029 41/98 7//// 1//// 700// 333 92428;",
"07029099999","2010-03-23T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  23154 07029 41/98 8//// 1//// 700// 333 92418;",
"07029099999","2010-03-23T18:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  23184 07029 41/98 8//// 1//// 700// 333 92428;",
"07029099999","2010-03-24T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  24064 07029 41/98 7//// 1//// 700// 333 92428;",
"07029099999","2010-03-24T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  24094 07029 41/97 8//// 1//// 700// 333 92427;",
"07029099999","2010-03-24T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","004000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  24124 07029 41/96 8//// 1//// 700// 333 92426;",
"07029099999","2010-03-24T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  24154 07029 41/97 8//// 1//// 700// 333 92427;",
"07029099999","2010-03-24T18:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","004000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","25,1",,"SYN052AAXX  24184 07029 41/96 8//// 1//// 725// 333 92426;",
"07029099999","2010-03-25T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  25064 07029 41/97 8//// 1//// 700// 333 92427;",
"07029099999","2010-03-25T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","60,1",,"SYN052AAXX  25094 07029 41/97 8//// 1//// 760// 333 92417;",
"07029099999","2010-03-25T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","010000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  25124 07029 41/97 7//// 1//// 700// 333 92427;",
"07029099999","2010-03-25T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  25154 07029 41/98 8//// 1//// 700// 333 92438;",
"07029099999","2010-03-26T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","25,1",,"SYN052AAXX  26064 07029 41/98 6//// 1//// 725// 333 92428;",
"07029099999","2010-03-26T09:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  26094 07029 41/98 4//// 1//// 700// 333 92438;",
"07029099999","2010-03-26T12:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"05,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  26124 07029 41/98 5//// 1//// 700// 333 92438;",
"07029099999","2010-03-26T15:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"05,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  26154 07029 41/98 5//// 1//// 700// 333 92438;",
"07029099999","2010-03-26T18:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"06,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  26184 07029 41/98 6//// 1//// 700// 333 92428;",
"07029099999","2010-03-27T06:00:00","4","49.35","-0.7666666","73.0","PORT EN BESSIN, FR","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","020000,1,N,1","+9999,9","+9999,9","99999,9",,,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","00,1",,"SYN052AAXX  27064 07029 41/98 8//// 1//// 700// 333 92428;",
