"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AW1","AZ1","GA1","GA2","KA1","KA2","MA1","MD1","REM","EQD"
"02458099999","2010-01-01T00:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","330,1,N,0030,1","00870,1,C,N","008000,1,N,1","-0077,1","-0080,1","10035,1",,,"71,1","7,1,06,1","08,1,+00870,1,99,9",,,,"99999,9,10009,1","2,1,008,1,+999,9","SYN076AAXX  01001 02458 47558 /3303 11077 21080 30009 40035 52008 77177 333 88/29;",
"02458099999","2010-01-01T03:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","340,1,N,0020,1","00630,1,C,N","016000,1,N,1","-0074,1","-0077,1","10042,1",,,"71,1","7,1,03,1","08,1,+00630,1,99,9",,,,"99999,9,10015,1","3,1,007,1,+999,9","SYN076AAXX  01031 02458 47566 /3402 11074 21077 30015 40042 53007 77177 333 88/21;",
"02458099999","2010-01-01T06:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","350,1,N,0030,1","01110,1,C,N","010000,1,N,1","-0099,1","-0102,1","10045,1","12,0020,9,1","24,0025,9,1","71,1","7,1,06,1","09,1,+01110,1,99,9",,"120,M,-0072,1","999,N,-0098,1","99999,9,10018,1","3,1,003,1,+999,9","SYN106AAXX  01061 02458 07/60 /3503 11099 21102 30018 40045 53003 60022 77177 333 11072 21098 69915 70026 89/37;",
"02458099999","2010-01-01T09:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","999,9,C,0000,1","00330,1,C,N","001500,1,N,1","-0083,1","-0085,1","10063,1",,,"71,1","8,1,03,1","09,1,+00330,1,99,9",,,,"99999,9,10036,1","2,1,018,1,+999,9","SYN076AAXX  01091 02458 47/15 /0000 11083 21085 30036 40063 52018 77187 333 89/11;",
"02458099999","2010-01-01T12:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","010,1,N,0040,1","00930,1,C,N","007000,1,N,1","-0071,1","-0075,1","10076,1",,,"71,1","8,1,06,1","01,1,+00420,1,99,9","07,1,+00930,1,99,9",,,"99999,9,10049,1","2,1,013,1,+999,9","SYN088AAXX  01121 02458 47457 /0104 11071 21075 30049 40076 52013 77187 333 81/14 87/31 88/48;",
"02458099999","2010-01-01T15:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","010,1,N,0020,1","22000,1,C,N","005000,1,N,1","-0082,1","-0085,1","10096,1",,,"71,1","7,1,03,1","02,1,+00330,1,99,9","03,1,+00600,1,99,9",,,"99999,9,10070,1","3,1,021,1,+999,9","SYN088AAXX  01151 02458 47450 /0102 11082 21085 30070 40096 53021 77177 333 82/11 83/20 88/37;",
"02458099999","2010-01-01T18:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","020,1,N,0040,1","00450,1,C,N","002800,1,N,1","-0069,1","-0071,1","10117,1","12,0020,9,1",,"71,1","7,1,06,1","05,1,+00450,1,99,9","07,1,+00660,1,99,9","120,M,-0063,1","999,N,-0104,1","99999,9,10090,1","2,1,020,1,+999,9","SYN112AAXX  01181 02458 07428 /0204 11069 21071 30090 40117 52020 60022 77177 333 11063 21104 69935 85/15 87/22 88/32;",
"02458099999","2010-01-01T21:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","070,1,N,0070,1","00840,1,C,N","007000,1,N,1","-0067,1","-0080,1","10140,1",,,"71,1","7,1,03,1","07,1,+00840,1,99,9",,,,"99999,9,10113,1","2,1,023,1,+999,9","SYN082AAXX  01211 02458 47557 /0707 11067 21080 30113 40140 52023 77177 333 87/28 88/36;",
"02458099999","2010-01-02T00:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","360,1,N,0030,1","22000,1,C,N","011000,1,N,1","-0074,1","-0081,1","10153,1",,,"71,1","7,1,06,1","02,1,+00420,1,99,9","03,1,+00540,1,99,9",,,"99999,9,10126,1","1,1,013,1,+999,9","SYN088AAXX  02001 02458 47461 /3603 11074 21081 30126 40153 51013 77177 333 82/14 83/18 88/44;",
"02458099999","2010-01-02T03:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","350,1,N,0020,1","00810,1,C,N","007000,1,N,1","-0132,1","-0137,1","10168,1",,,"85,1","8,1,03,1","09,1,+00810,1,99,9",,,,"99999,9,10140,1","2,1,014,1,+999,9","SYN076AAXX  02031 02458 47/57 /3502 11132 21137 30140 40168 52014 78587 333 89/27;",
"02458099999","2010-01-02T06:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","010,1,N,0020,1","99999,9,9,N","017000,1,N,1","-0082,1","-0087,1","10178,1","12,0010,9,1","24,0033,9,1","71,1","8,1,06,1","03,1,+00810,1,99,9",,"120,M,-0064,1","999,N,-0150,1","99999,9,10151,1","2,1,011,1,+999,9","SYN112AAXX  02061 02458 07567 /0102 11082 21087 30151 40178 52011 60012 77187 333 11064 21150 69915 70033 83/27 88/34;",
"02458099999","2010-01-02T09:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","350,1,N,0020,1","00870,1,C,N","002700,1,N,1","-0083,1","-0087,1","10193,1",,,"71,1","7,1,03,1","09,1,+00870,1,99,9",,,,"99999,9,10166,1","2,1,015,1,+999,9","SYN076AAXX  02091 02458 47/27 /3502 11083 21087 30166 40193 52015 77177 333 89/29;",
"02458099999","2010-01-02T12:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","340,1,N,0020,1","00690,1,C,N","006000,1,N,1","-0121,1","-0126,1","10205,1",,,"71,1","7,1,06,1","05,1,+00690,1,99,9",,,,"99999,9,10177,1","2,1,011,1,+999,9","SYN082AAXX  02121 02458 47556 /3402 11121 21126 30177 40205 52011 77177 333 85/23 88/28;",
"02458099999","2010-01-02T15:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","330,1,N,0020,1","22000,1,C,N","006000,1,N,1","-0124,1","-0130,1","10208,1",,,"71,1","7,1,03,1","01,1,+00300,1,99,9","04,1,+00510,1,99,9",,,"99999,9,10181,1","2,1,004,1,+999,9","SYN088AAXX  02151 02458 47456 /3302 11124 21130 30181 40208 52004 77177 333 81/10 84/17 87/24;",
"02458099999","2010-01-02T18:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","320,1,N,0040,1","00870,1,C,N","006000,1,N,1","-0089,1","-0094,1","10212,1","12,0020,9,1",,"71,1","7,1,06,1","08,1,+00870,1,99,9",,"120,M,-0081,1","999,N,-0133,1","99999,9,10185,1","2,1,004,1,+999,9","SYN100AAXX  02181 02458 07556 /3204 11089 21094 30185 40212 52004 60022 77177 333 11081 21133 69915 88/29;",
"02458099999","2010-01-02T21:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","310,1,N,0020,1","00930,1,C,N","003800,1,N,1","-0099,1","-0106,1","10214,1",,,"71,1","7,1,03,1","08,1,+00930,1,99,9",,,,"99999,9,10187,1","2,1,002,1,+999,9","SYN076AAXX  02211 02458 47538 /3102 11099 21106 30187 40214 52002 77177 333 88/31;",
"02458099999","2010-01-03T00:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","290,1,N,0020,1","00900,1,C,N","050000,1,N,1","-0134,1","-0142,1","10203,1",,,"71,1","7,1,06,1","07,1,+00900,1,99,9",,,,"99999,9,10176,1","8,1,011,1,+999,9","SYN082AAXX  03001 02458 47584 /2902 11134 21142 30176 40203 58011 77177 333 87/30 88/37;",
"02458099999","2010-01-03T03:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","250,1,N,0010,1","99999,9,9,N","050000,1,N,1","-0156,1","-0164,1","10181,1",,,"00,1","7,1,03,1",,,,,"99999,9,10153,1","8,1,022,1,+999,9","SYN066AAXX  03031 02458 47984 /2501 11156 21164 30153 40181 58022 70073;",
"02458099999","2010-01-03T06:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","220,1,N,0030,1","01800,1,C,N","050000,1,N,1","-0145,1","-0160,1","10153,1","12,0005,9,1","24,0023,9,1","00,1","7,1,06,1","07,1,+01800,1,99,9",,"120,M,-0089,1","999,N,-0194,1","99999,9,10126,1","8,1,028,1,+999,9","SYN106AAXX  03061 02458 17784 /2203 11145 21160 30126 40153 58028 69962 70073 333 11089 21194 70024 87/56 88/57;",
"02458099999","2010-01-03T09:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","230,1,N,0030,1","00960,1,C,N","050000,1,N,1","-0142,1","-0158,1","10136,1",,,,,"08,1,+00960,1,99,9",,,,"99999,9,10109,1","7,1,017,1,+999,9","SYN070AAXX  03091 02458 45584 /2303 11142 21158 30109 40136 57017 333 88/32;",
"02458099999","2010-01-03T12:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","230,1,N,0040,1","03000,1,C,N","045000,1,N,1","-0122,1","-0136,1","10109,1",,,,,"08,1,+03000,1,99,9",,,,"99999,9,10082,1","8,1,027,1,+999,9","SYN070AAXX  03121 02458 45983 /2304 11122 21136 30082 40109 58027 333 88/60;",
"02458099999","2010-01-03T15:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","230,1,N,0040,1","00600,1,C,N","003500,1,N,1","-0105,1","-0112,1","10097,1",,,"71,1","7,1,03,1","02,1,+00210,1,99,9","04,1,+00600,1,99,9",,,"99999,9,10070,1","8,1,012,1,+999,9","SYN088AAXX  03151 02458 47335 /2304 11105 21112 30070 40097 58012 77170 333 82/07 84/20 85/25;",
"02458099999","2010-01-03T18:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","220,1,N,0030,1","01800,1,C,N","050000,1,N,1","-0090,1","-0099,1","10090,1","12,0005,9,1",,"00,1","7,1,06,1","07,1,+01800,1,99,9",,"120,M,-0088,1","999,N,-0146,1","99999,9,10063,1","7,1,007,1,+999,9","SYN094AAXX  03181 02458 17884 /2203 11090 21099 30063 40090 57007 69952 70072 333 11088 21146 87/56;",
"02458099999","2010-01-03T21:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","210,1,N,0010,1","99999,9,9,N","040000,1,N,1","-0107,1","-0111,1","10086,1",,,,,,,,,"99999,9,10059,1","7,1,004,1,+999,9","SYN060AAXX  03211 02458 45982 /2101 11107 21111 30059 40086 57004;",
"02458099999","2010-01-04T00:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","070,1,N,0010,1","99999,9,9,N","006000,1,N,1","-0124,1","-0129,1","10081,1",,,"24,1","8,1,06,1",,,,,"99999,9,10053,1","7,1,005,1,+999,9","SYN066AAXX  04001 02458 47956 /0701 11124 21129 30053 40081 57005 72487;",
"02458099999","2010-01-04T03:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","190,1,N,0020,1","99999,9,9,N","050000,1,N,1","-0143,1","-0150,1","10065,1",,,,,,,,,"99999,9,10037,1","6,1,016,1,+999,9","SYN060AAXX  04031 02458 45984 /1902 11143 21150 30037 40065 56016;",
"02458099999","2010-01-04T06:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","220,1,N,0010,1","99999,9,9,N","050000,1,N,1","-0123,1","-0130,1","10044,1","24,0005,9,1",,,,,,"120,M,-0090,1","999,N,-0150,1","99999,9,10016,1","7,1,021,1,+999,9","SYN082AAXX  04061 02458 35984 /2201 11123 21130 30016 40044 57021 333 11090 21150 70005;",
"02458099999","2010-01-04T09:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","220,1,N,0060,1","99999,9,9,N","050000,1,N,1","-0098,1","-0107,1","10024,1",,,,,,,,,"99999,9,09998,1","8,1,019,1,+999,9","SYN060AAXX  04091 02458 45984 /2206 11098 21107 39998 40024 58019;",
"02458099999","2010-01-04T12:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","230,1,N,0030,1","99999,9,9,N","040000,1,N,1","-0082,1","-0094,1","10011,1",,,,,,,,,"99999,9,09985,1","8,1,013,1,+999,9","SYN060AAXX  04121 02458 45982 /2303 11082 21094 39985 40011 58013;",
"02458099999","2010-01-04T15:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","230,1,N,0020,1","99999,9,9,N","040000,1,N,1","-0090,1","-0096,1","10006,1",,,,,"01,1,+03300,1,99,9",,,,"99999,9,09979,1","5,1,006,1,+999,9","SYN070AAXX  04151 02458 45982 /2302 11090 21096 39979 40006 55006 333 81/61;",
"02458099999","2010-01-04T18:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","310,1,N,0040,1","99999,9,9,N","009000,1,N,1","-0077,1","-0082,1","10015,1","12,9999,9,9",,"71,1","7,1,06,1","02,1,+00570,1,99,9",,"120,M,-0070,1","999,N,-0131,1","99999,9,09989,1","3,1,010,1,+999,9","SYN106AAXX  04181 02458 07459 /3104 11077 21082 39989 40015 53010 69912 77170 333 11070 21131 69915 82/19 83/50;","Q01  00002PRCP12Q02  00002PRCP12"
"02458099999","2010-01-04T21:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","320,1,N,0050,1","99999,9,9,N","045000,1,N,1","-0113,1","-0124,1","10046,1",,,"24,1","8,1,03,1",,,,,"99999,9,10019,1","3,1,030,1,+999,9","SYN066AAXX  04211 02458 47983 /3205 11113 21124 30019 40046 53030 72487;",
"02458099999","2010-01-05T00:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","330,1,N,0040,1","99999,9,9,N","050000,1,N,1","-0151,1","-0167,1","10064,1",,,"00,1","8,1,06,1",,,,,"99999,9,10036,1","2,1,017,1,+999,9","SYN066AAXX  05001 02458 47984 /3304 11151 21167 30036 40064 52017 70087;",
"02458099999","2010-01-05T03:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","300,1,N,0030,1","99999,9,9,N","050000,1,N,1","-0194,1","-0206,1","10077,1",,,,,,,,,"99999,9,10049,1","1,1,013,1,+999,9","SYN060AAXX  05031 02458 45984 /3003 11194 21206 30049 40077 51013;",
"02458099999","2010-01-05T06:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","310,1,N,0050,1","01050,1,C,N","050000,1,N,1","-0168,1","-0184,1","10083,1","24,0000,2,1",,,,"05,1,+01050,1,99,9",,"120,M,-0067,1","999,N,-0199,1","99999,9,10056,1","3,1,006,1,+999,9","SYN094AAXX  05061 02458 35684 /3105 11168 21184 30056 40083 53006 333 11067 21199 70001 85/35 88/43;",
"02458099999","2010-01-05T09:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","310,1,N,0030,1","99999,9,9,N","035000,1,N,1","-0192,1","-0210,1","10102,1",,,"00,1","8,1,03,1","02,1,+01470,1,99,9",,,,"99999,9,10074,1","2,1,019,1,+999,9","SYN076AAXX  05091 02458 47681 /3103 11192 21210 30074 40102 52019 70087 333 82/49;",
"02458099999","2010-01-05T12:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","310,1,N,0040,1","99999,9,9,N","050000,1,N,1","-0183,1","-0202,1","10111,1",,,"85,1","8,1,06,1",,,,,"99999,9,10083,1","2,1,009,1,+999,9","SYN066AAXX  05121 02458 47984 /3104 11183 21202 30083 40111 52009 78587;",
"02458099999","2010-01-05T15:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","300,1,N,0030,1","99999,9,9,N","050000,1,N,1","-0210,1","-0223,1","10120,1",,,"00,1","8,1,03,1",,,,,"99999,9,10091,1","3,1,009,1,+999,9","SYN066AAXX  05151 02458 47984 /3003 11210 21223 30091 40120 53009 70082;",
"02458099999","2010-01-05T18:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","310,1,N,0040,1","99999,9,9,N","050000,1,N,1","-0213,1","-0226,1","10124,1",,,"00,1","8,1,06,1",,,"120,M,-0163,1","999,N,-0227,1","99999,9,10095,1","2,1,004,1,+999,9","SYN082AAXX  05181 02458 37984 /3104 11213 21226 30095 40124 52004 70082 333 11163 21227;",
"02458099999","2010-01-05T21:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","280,1,N,0020,1","99999,9,9,N","050000,1,N,1","-0217,1","-0233,1","10134,1",,,,,,,,,"99999,9,10105,1","2,1,010,1,+999,9","SYN060AAXX  05211 02458 45984 /2802 11217 21233 30105 40134 52010;",
"02458099999","2010-01-06T00:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","310,1,N,0020,1","99999,9,9,N","050000,1,N,1","-0261,1","-0277,1","10136,1",,,,,,,,,"99999,9,10107,1","0,1,002,1,+999,9","SYN060AAXX  06001 02458 45984 /3102 11261 21277 30107 40136 50002;",
"02458099999","2010-01-06T03:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","999,9,C,0000,1","99999,9,9,N","009000,1,N,1","-0280,1","-0299,1","10140,1",,,"10,1","2,1,03,1",,,,,"99999,9,10111,1","2,1,004,1,+999,9","SYN066AAXX  06031 02458 47959 /0000 11280 21299 30111 40140 52004 71010;",
"02458099999","2010-01-06T06:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","310,1,N,0020,1","99999,9,9,N","050000,1,N,1","-0291,1","-0312,1","10146,1",,,,,,,"120,M,-0207,1","999,N,-0312,1","99999,9,10117,1","2,1,006,1,+999,9","SYN076AAXX  06061 02458 35984 /3102 11291 21312 30117 40146 52006 333 11207 21312;",
"02458099999","2010-01-06T09:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","310,1,N,0010,1","99999,9,9,N","050000,1,N,1","-0285,1","-0306,1","10158,1",,,,,,,,,"99999,9,10129,1","2,1,011,1,+999,9","SYN060AAXX  06091 02458 45984 /3101 11285 21306 30129 40158 52011;",
"02458099999","2010-01-06T12:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","330,1,N,0020,1","99999,9,9,N","050000,1,N,1","-0231,1","-0247,1","10157,1",,,,,,,,,"99999,9,10128,1","0,1,000,1,+999,9","SYN060AAXX  06121 02458 45984 /3302 11231 21247 30128 40157 50000;",
"02458099999","2010-01-06T15:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","340,1,N,0030,1","00690,1,C,N","050000,1,N,1","-0190,1","-0202,1","10158,1",,,"85,1","8,1,03,1","08,1,+00690,1,99,9",,,,"99999,9,10130,1","2,1,002,1,+999,9","SYN076AAXX  06151 02458 47584 /3403 11190 21202 30130 40158 52002 78587 333 88/23;",
"02458099999","2010-01-06T18:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","330,1,N,0030,1","02100,1,C,N","023000,1,N,1","-0197,1","-0209,1","10156,1",,,"85,1","8,1,06,1","05,1,+02100,1,99,9",,"120,M,-0183,1","999,N,-0315,1","99999,9,10128,1","7,1,003,1,+999,9","SYN088AAXX  06181 02458 37873 /3303 11197 21209 30128 40156 57003 78587 333 11183 21315 85/57;",
"02458099999","2010-01-06T21:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","340,1,N,0030,1","99999,9,9,N","029000,1,N,1","-0155,1","-0164,1","10155,1",,,"22,1","8,1,03,1","03,1,+01800,1,99,9",,,,"99999,9,10127,1","0,1,001,1,+999,9","SYN076AAXX  06211 02458 47779 /3403 11155 21164 30127 40155 50001 72287 333 83/56;",
"02458099999","2010-01-07T00:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","340,1,N,0020,1","99999,9,9,N","021000,1,N,1","-0159,1","-0168,1","10152,1",,,"00,1","8,1,06,1","01,1,+01500,1,99,9",,,,"99999,9,10124,1","7,1,003,1,+999,9","SYN082AAXX  07001 02458 47771 /3402 11159 21168 30124 40152 57003 70087 333 81/50 88/60;",
"02458099999","2010-01-07T03:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","340,1,N,0020,1","01500,1,C,N","011000,1,N,1","-0127,1","-0133,1","10146,1",,,"71,1","7,1,03,1","07,1,+01500,1,99,9",,,,"99999,9,10118,1","7,1,006,1,+999,9","SYN082AAXX  07031 02458 47761 /3402 11127 21133 30118 40146 57006 77170 333 87/50 88/56;",
"02458099999","2010-01-07T06:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","340,1,N,0050,1","00690,1,C,N","021000,1,N,1","-0122,1","-0127,1","10147,1","12,0000,2,1","24,0003,9,1","71,1","7,1,06,1","08,1,+00690,1,99,9",,"120,M,-0122,1","999,N,-0198,1","99999,9,10119,1","5,1,001,1,+999,9","SYN100AAXX  07061 02458 17571 /3405 11122 21127 30119 40147 55001 69922 77170 333 11122 21198 70002 88/23;",
"02458099999","2010-01-07T09:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","340,1,N,0040,1","00360,1,C,N","029000,1,N,1","-0131,1","-0137,1","10156,1",,,"71,1","7,1,03,1","09,1,+00360,1,99,9",,,,"99999,9,10129,1","2,1,010,1,+999,9","SYN076AAXX  07091 02458 47/79 /3404 11131 21137 30129 40156 52010 77177 333 89/12;",
"02458099999","2010-01-07T12:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","330,1,N,0050,1","99999,9,9,N","007000,1,N,1","-0108,1","-0115,1","10155,1",,,"71,1","8,1,06,1","01,1,+00330,1,99,9","03,1,+00690,1,99,9",,,"99999,9,10127,1","7,1,001,1,+999,9","SYN088AAXX  07121 02458 47457 /3305 11108 21115 30127 40155 57001 77187 333 81/11 83/23 85/29;",
"02458099999","2010-01-07T15:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","330,1,N,0060,1","00540,1,C,N","008000,1,N,1","-0111,1","-0119,1","10158,1",,,"71,1","7,1,03,1","09,1,+00540,1,99,9",,,,"99999,9,10131,1","2,1,003,1,+999,9","SYN076AAXX  07151 02458 47/58 /3306 11111 21119 30131 40158 52003 77177 333 89/18;",
"02458099999","2010-01-07T18:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","330,1,N,0060,1","99999,9,9,N","006000,1,N,1","-0105,1","-0115,1","10167,1","12,0020,9,1",,"71,1","7,1,06,1","01,1,+00810,1,99,9",,"120,M,-0101,1","999,N,-0131,1","99999,9,10140,1","1,1,010,1,+999,9","SYN106AAXX  07181 02458 07556 /3306 11105 21115 30140 40167 51010 60022 77177 333 11101 21131 69925 81/27 88/33;",
"02458099999","2010-01-07T21:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","330,1,N,0070,1","00960,1,C,N","008000,1,N,1","-0099,1","-0111,1","10181,1",,,"71,1","7,1,03,1","08,1,+00960,1,99,9",,,,"99999,9,10154,1","2,1,014,1,+999,9","SYN076AAXX  07211 02458 47558 /3307 11099 21111 30154 40181 52014 77177 333 88/32;",
"02458099999","2010-01-08T00:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","330,1,N,0060,1","99999,9,9,N","007000,1,N,1","-0107,1","-0119,1","10198,1",,,"71,1","7,1,06,1","01,1,+00780,1,99,9",,,,"99999,9,10171,1","2,1,016,1,+999,9","SYN082AAXX  08001 02458 47557 /3306 11107 21119 30171 40198 52016 77177 333 81/26 88/33;",
"02458099999","2010-01-08T03:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","320,1,N,0040,1","00780,1,C,N","007000,1,N,1","-0125,1","-0138,1","10222,1",,,"71,1","7,1,03,1","04,1,+00420,1,99,9","05,1,+00780,1,99,9",,,"99999,9,10194,1","3,1,024,1,+999,9","SYN088AAXX  08031 02458 47457 /3204 11125 21138 30194 40222 53024 77177 333 84/14 85/26 88/33;",
"02458099999","2010-01-08T06:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","310,1,N,0040,1","22000,1,C,N","017000,1,N,1","-0143,1","-0156,1","10240,1","12,0020,9,1","24,0033,9,1","71,1","7,1,06,1","02,1,+00330,1,99,9","03,1,+00720,1,99,9","120,M,-0097,1","999,N,-0144,1","99999,9,10212,1","3,1,018,1,+999,9","SYN118AAXX  08061 02458 07467 /3104 11143 21156 30212 40240 53018 60022 77177 333 11097 21144 69915 70033 82/11 83/24 87/32;",
"02458099999","2010-01-08T09:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","320,1,N,0040,1","22000,1,C,N","026000,1,N,1","-0130,1","-0143,1","10265,1",,,"71,1","7,1,03,1","01,1,+00480,1,99,9","04,1,+00720,1,99,9",,,"99999,9,10238,1","3,1,025,1,+999,9","SYN088AAXX  08091 02458 47476 /3204 11130 21143 30238 40265 53025 77177 333 81/16 84/24 88/31;",
"02458099999","2010-01-08T12:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","320,1,N,0040,1","99999,9,9,N","035000,1,N,1","-0139,1","-0157,1","10285,1",,,"71,1","7,1,06,1","01,1,+00570,1,99,9",,,,"99999,9,10257,1","3,1,020,1,+999,9","SYN082AAXX  08121 02458 47481 /3204 11139 21157 30257 40285 53020 77177 333 81/19 87/25;",
"02458099999","2010-01-08T15:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","320,1,N,0010,1","99999,9,9,N","050000,1,N,1","-0192,1","-0198,1","10305,1",,,"00,1","7,1,03,1",,,,,"99999,9,10277,1","3,1,020,1,+999,9","SYN066AAXX  08151 02458 47984 /3201 11192 21198 30277 40305 53020 70072;",
"02458099999","2010-01-08T18:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","240,1,N,0010,1","99999,9,9,N","050000,1,N,1","-0223,1","-0236,1","10319,1","12,0003,9,1",,"00,1","7,1,06,1",,,"120,M,-0122,1","999,N,-0249,1","99999,9,10290,1","2,1,013,1,+999,9","SYN088AAXX  08181 02458 17984 /2401 11223 21236 30290 40319 52013 69932 70072 333 11122 21249;",
"02458099999","2010-01-08T21:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","999,9,C,0000,1","99999,9,9,N","050000,1,N,1","-0191,1","-0203,1","10336,1",,,,,"04,1,+02700,1,99,9",,,,"99999,9,10308,1","3,1,018,1,+999,9","SYN076AAXX  08211 02458 45984 /0000 11191 21203 30308 40336 53018 333 84/59 87/62;",
"02458099999","2010-01-09T00:00:00","4","59.897328","17.588581","20.72","UPPSALA, SW","FM-12","ESCM ","V020","170,1,N,0010,1","99999,9,9,N","050000,1,N,1","-0235,1","-0253,1","10345,1",,,,,,,,,"99999,9,10316,1","2,1,008,1,+999,9","SYN060AAXX  09001 02458 45984 /1701 11235 21253 30316 40345 52008;",
