"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AJ1","AY1","AY2","GA1","GF1","IA1","KA1","MW1","REM","EQD"
"01147099999","2010-01-01T06:00:00","4","65.8333333","14.1833333","406.0","VARNTRESK, NO","FM-12","99999","V020","360,1,N,0010,1","03000,1,9,N","030000,1,N,1","-0109,1","-0147,1","99999,9","12,0000,9,1","24,0000,9,1","0015,9,1,999999,9,9","7,1,06,1","2,1,06,1",,"06,99,1,04,1,05,1,00450,1,01,1,99,9","24,9","999,N,-0121,1","02,1","SYN082AAXX  01061 01147 11480 63601 11109 21147 69902 70272 8451/ 333 21121 48015 70000;","Q01  00002PRCP24Q02  00002PRCP12"
"01147099999","2010-01-01T12:00:00","4","65.8333333","14.1833333","406.0","VARNTRESK, NO","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","070000,1,N,1","-0110,1","-0145,1","99999,9",,,,"7,1,06,1","1,1,06,1",,"04,99,1,03,1,05,1,00450,1,01,1,99,9",,,"70,1","SYN070AAXX  01121 01147 11488 40501 11110 21145 6//// 77071 8351/ 333 4////;",
"01147099999","2010-01-01T18:00:00","4","65.8333333","14.1833333","406.0","VARNTRESK, NO","FM-12","99999","V020","090,1,N,0030,1","22000,1,9,N","070000,1,N,1","-0123,1","-0167,1","99999,9","12,0000,2,1",,,"7,1,06,1","1,1,06,1",,"01,99,1,01,1,05,1,00800,1,00,1,00,1",,"120,M,-0102,1","02,1","SYN076AAXX  01181 01147 11588 10903 11123 21167 69902 70271 81500 333 11102 4////;",
"01147099999","2010-01-02T06:00:00","4","65.8333333","14.1833333","406.0","VARNTRESK, NO","FM-12","99999","V020","999,9,C,0000,1","00210,1,9,N","015000,1,N,1","-0150,1","-0160,1","99999,9","12,0000,9,1","24,0000,2,1","0015,9,1,999999,9,9","1,1,06,1","1,1,06,1",,"07,99,1,07,1,06,1,00250,1,99,9,99,9","24,9","999,N,-0166,1","02,1","SYN082AAXX  02061 01147 11365 70000 11150 21160 60002 70211 876// 333 21166 48015 70000;","Q01  00002PRCP12"
"01147099999","2010-01-02T12:00:00","4","65.8333333","14.1833333","406.0","VARNTRESK, NO","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0110,1","-0118,1","99999,9",,,,,,,,,,,"SYN058AAXX  02121 01147 13/// ///// 11110 21118 6//// 333 4////;",
"01147099999","2010-01-02T18:00:00","4","65.8333333","14.1833333","406.0","VARNTRESK, NO","FM-12","99999","V020","999,9,9,9999,9","00060,1,9,N","001000,1,N,1","-0084,1","-0087,1","99999,9","12,0020,9,1",,,"7,1,06,1","2,1,06,1","09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,"120,M,-0083,1","72,1","SYN070AAXX  02181 01147 11/10 9//// 11084 21087 60022 77272 333 11083 4////;",
"01147099999","2010-01-03T06:00:00","4","65.8333333","14.1833333","406.0","VARNTRESK, NO","FM-12","99999","V020","270,1,N,0050,1","00420,1,9,N","010000,1,N,1","-0034,1","-0050,1","99999,9","12,0010,9,1","24,0028,9,1","0020,9,1,999999,9,9","7,1,06,1","2,1,06,1",,"06,99,1,06,1,03,1,00450,1,99,9,99,9","23,9","999,N,-0085,1","02,1","SYN082AAXX  03061 01147 11460 62705 11034 21050 60012 70272 863// 333 21085 47020 70029;",
"01147099999","2010-01-03T12:00:00","4","65.8333333","14.1833333","406.0","VARNTRESK, NO","FM-12","99999","V020","270,1,N,0070,1","00420,1,9,N","010000,1,N,1","-0058,1","-0082,1","99999,9",,,,"7,1,06,1","2,1,06,1",,"06,99,1,06,1,03,1,00450,1,99,9,99,9",,,"70,1","SYN070AAXX  03121 01147 11460 62707 11058 21082 6//// 77072 863// 333 4////;",
"01147099999","2010-01-03T18:00:00","4","65.8333333","14.1833333","406.0","VARNTRESK, NO","FM-12","99999","V020","270,1,N,0150,1","00030,1,9,N","000200,1,N,1","-0024,1","-0031,1","99999,9","12,0020,9,1",,,"7,1,06,1","3,1,06,1","09,1,+99999,9,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,"120,M,-0024,1","72,1","SYN070AAXX  03181 01147 11/02 92715 11024 21031 60022 77273 333 11024 4////;",
"01147099999","2010-01-04T06:00:00","4","65.8333333","14.1833333","406.0","VARNTRESK, NO","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","070000,1,N,1","-0102,1","-0140,1","99999,9","12,0020,9,1","24,0041,9,1","0030,9,1,999999,9,9","7,1,06,1","3,1,06,1",,"02,99,1,02,1,00,1,01750,1,03,1,00,1","24,9","999,N,-0113,1","02,1","SYN082AAXX  04061 01147 11788 20000 11102 21140 60022 70273 82030 333 21113 48030 70040;",
"01147099999","2010-01-04T12:00:00","4","65.8333333","14.1833333","406.0","VARNTRESK, NO","FM-12","99999","V020","120,1,N,0010,1","22000,1,9,N","075000,1,N,1","-0130,1","-0167,1","99999,9",,,,"0,1,06,1","0,1,06,1",,"03,99,1,01,1,01,1,00450,1,04,1,00,1",,,"02,1","SYN070AAXX  04121 01147 11489 31201 11130 21167 6//// 70200 81140 333 4////;",
"01147099999","2010-01-04T18:00:00","4","65.8333333","14.1833333","406.0","VARNTRESK, NO","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","075000,1,N,1","-0145,1","-0179,1","99999,9","12,0000,9,1",,,"0,1,06,1","0,1,06,1",,"01,99,1,01,1,00,1,01750,1,03,1,00,1",,"120,M,-0095,1","02,1","SYN076AAXX  04181 01147 11789 10000 11145 21179 60002 70200 81030 333 11095 4////;","Q01  00002PRCP12"
"01147099999","2010-01-05T06:00:00","4","65.8333333","14.1833333","406.0","VARNTRESK, NO","FM-12","99999","V020","999,9,9,9999,9","22000,1,9,N","075000,1,N,1","-0187,1","-0214,1","99999,9","12,0000,9,1","24,0000,9,1","0030,9,1,999999,9,9","0,1,06,1","0,1,06,1",,"01,99,1,01,1,06,1,00450,1,00,1,00,1","24,9","999,N,-0187,1","02,1","SYN082AAXX  05061 01147 11489 1//// 11187 21214 60002 70200 81600 333 21187 48030 70000;","Q01  00002PRCP24Q02  00002PRCP12"
"01147099999","2010-01-05T12:00:00","4","65.8333333","14.1833333","406.0","VARNTRESK, NO","FM-12","99999","V020","120,1,N,0010,1","22000,1,9,N","075000,1,N,1","-0198,1","-0206,1","99999,9",,,,"0,1,06,1","0,1,06,1",,"02,99,1,01,1,06,1,00250,1,01,1,00,1",,,"02,1","SYN070AAXX  05121 01147 11389 21201 11198 21206 6//// 70200 81610 333 4////;",
"01147099999","2010-01-05T18:00:00","4","65.8333333","14.1833333","406.0","VARNTRESK, NO","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0208,1","-0218,1","99999,9","12,0000,9,1",,,,,,,,"120,M,-0178,1",,"SYN064AAXX  05181 01147 13/// ///// 11208 21218 60002 333 11178 4////;","Q01  00002PRCP12"
