"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AJ1","AY1","AY2","GA1","GA2","GF1","IA1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"02020099999","2010-02-05T06:00:00","4","68.4166666","18.1666666","517.0","KATTERJAKK, SW","FM-12","99999","V020","060,1,N,0010,1","00120,1,C,N","006000,1,N,1","-0135,1","-0148,1","10213,1","12,9999,9,9","0052,9,1,999999,9,9",,,"03,1,+00150,1,07,1",,"08,99,1,08,1,05,1,00150,1,99,9,99,9","24,9","120,M,-0135,1","999,N,-0175,1","99999,9,09560,1","7,1,017,1,+999,9","77,1","SYN112AAXX  05061 02020 11256 80601 11135 21148 39560 40213 57017 69922 777// 885// 333 11135 21175 48052 83705 85630;","Q01  00002PRCP12Q02  00002PRCP12"
"02020099999","2010-02-05T12:00:00","4","68.4166666","18.1666666","517.0","KATTERJAKK, SW","FM-12","99999","V020","120,1,N,0010,1","00120,1,C,N","002500,1,N,1","-0121,1","-0133,1","10200,1",,,"7,1,06,1","7,1,06,1","03,1,+00090,1,07,1",,"08,99,1,08,1,09,1,00150,1,99,9,99,9",,,,"99999,9,09549,1","7,1,002,1,+999,9","85,1","SYN088AAXX  05121 02020 41225 81201 11121 21133 39549 40200 57002 78577 889// 333 83703 83920;",
"02020099999","2010-02-05T15:00:00","4","68.4166666","18.1666666","517.0","KATTERJAKK, SW","FM-12","99999","V020","250,1,N,0010,1","03000,1,C,N","050000,1,N,1","-0134,1","-0147,1","10193,1",,,"8,1,03,1","8,1,03,1","01,1,+00300,1,06,1","03,1,+03000,1,04,1","07,99,1,02,1,05,1,00450,1,07,1,08,1",,,,"99999,9,09541,1","7,1,008,1,+999,9","02,1","SYN094AAXX  05151 02020 41484 72501 11134 21147 39541 40193 57008 70288 82578 333 81610 83460 85270;",
"02020099999","2010-02-05T18:00:00","4","68.4166666","18.1666666","517.0","KATTERJAKK, SW","FM-12","99999","V020","280,1,N,0020,1","03000,1,C,N","075000,1,N,1","-0097,1","-0113,1","10185,1","12,0020,9,1",,"8,1,06,1","8,1,06,1","01,1,+00300,1,06,1",,"07,99,1,04,1,05,1,00450,1,07,1,08,1",,"120,M,-0096,1","999,N,-0136,1","99999,9,09538,1","7,1,003,1,+999,9","02,1","SYN106AAXX  05181 02020 11489 72802 11097 21113 39538 40185 57003 60022 70288 84578 333 11096 21136 81610 83650;",
"02020099999","2010-02-06T06:00:00","4","68.4166666","18.1666666","517.0","KATTERJAKK, SW","FM-12","99999","V020","280,1,N,0040,1","00030,1,9,N","002000,1,N,1","-0049,1","-0063,1","10152,1","12,0020,9,1","0057,9,1,999999,9,9","8,1,06,1","3,1,06,1","09,1,+00030,1,99,9",,"09,99,1,09,1,99,9,99999,9,99,9,99,9","24,9","120,M,-0047,1","999,N,-0097,1","99999,9,09514,1","8,1,012,1,+999,9","86,1","SYN106AAXX  06061 02020 11/20 82804 11049 21063 39514 40152 58012 60022 78683 88/// 333 11047 21097 48057 89/01;","Q01+000082SCOTCV"
"02020099999","2010-02-06T09:00:00","4","68.4166666","18.1666666","517.0","KATTERJAKK, SW","FM-12","99999","V020","260,1,N,0070,1","00120,1,C,N","002500,1,N,1","-0027,1","-0043,1","10136,1",,,"8,1,03,1","3,1,03,1","03,1,+00090,1,07,1",,"08,99,1,08,1,09,1,00150,1,99,9,99,9",,,,"99999,9,09501,1","7,1,013,1,+999,9","86,1","SYN088AAXX  06091 02020 41225 82607 11027 21043 39501 40136 57013 78683 889// 333 83703 85920;",
"02020099999","2010-02-06T12:00:00","4","68.4166666","18.1666666","517.0","KATTERJAKK, SW","FM-12","99999","V020","280,1,N,0080,1","00120,1,C,N","003000,1,N,1","-0019,1","-0033,1","10126,1",,,"8,1,06,1","3,1,06,1","04,1,+00090,1,07,1",,"08,99,1,08,1,09,1,00150,1,99,9,99,9",,,,"99999,9,09493,1","6,1,008,1,+999,9","86,1","SYN088AAXX  06121 02020 41230 82808 11019 21033 39493 40126 56008 78683 889// 333 84703 84920;",
"02020099999","2010-02-06T15:00:00","4","68.4166666","18.1666666","517.0","KATTERJAKK, SW","FM-12","99999","V020","300,1,N,0070,1","00090,1,9,N","000600,1,N,1","-0024,1","-0031,1","10131,1",,,"3,1,03,1","3,1,03,1","09,1,+00090,1,99,9",,"09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,"99999,9,09497,1","2,1,004,1,+999,9","86,1","SYN082AAXX  06151 02020 41/06 83007 11024 21031 39497 40131 52004 78633 88/// 333 89/03;","Q01+000082SCOTCV"
"02020099999","2010-02-06T18:00:00","4","68.4166666","18.1666666","517.0","KATTERJAKK, SW","FM-12","99999","V020","280,1,N,0100,1","00150,1,9,N","001000,1,N,1","-0026,1","-0036,1","10137,1","12,0051,9,1",,"3,1,06,1","3,1,06,1","09,1,+00150,1,99,9",,"09,99,1,09,1,99,9,99999,9,99,9,99,9",,"120,M,-0018,1","999,N,-0049,1","99999,9,09502,1","3,1,005,1,+999,9","86,1","SYN100AAXX  06181 02020 11/10 82810 11026 21036 39502 40137 53005 60052 78633 88/// 333 11018 21049 89/05;","Q01+000082SCOTCV"
"02020099999","2010-02-07T06:00:00","4","68.4166666","18.1666666","517.0","KATTERJAKK, SW","FM-12","99999","V020","290,1,N,0070,1","00060,1,C,N","003500,1,N,1","-0034,1","-0047,1","10142,1","12,0030,9,1","0068,9,1,999999,9,9","3,1,06,1","3,1,06,1","03,1,+00030,1,07,1",,"07,99,1,07,1,09,1,00075,1,99,9,99,9","24,9","120,M,-0026,1","999,N,-0039,1","99999,9,09506,1","7,1,012,1,+999,9","86,1","SYN112AAXX  07061 02020 11135 72907 11034 21047 39506 40142 57012 60032 78633 879// 333 11026 21039 48068 83701 83920;",
"02020099999","2010-02-07T09:00:00","4","68.4166666","18.1666666","517.0","KATTERJAKK, SW","FM-12","99999","V020","300,1,N,0070,1","00120,1,C,N","003000,1,N,1","-0033,1","-0047,1","10137,1",,,"3,1,03,1","3,1,03,1","03,1,+00090,1,07,1",,"07,99,1,07,1,09,1,00150,1,99,9,99,9",,,,"99999,9,09501,1","5,1,005,1,+999,9","86,1","SYN088AAXX  07091 02020 41230 73007 11033 21047 39501 40137 55005 78633 879// 333 83703 83920;",
"02020099999","2010-02-07T12:00:00","4","68.4166666","18.1666666","517.0","KATTERJAKK, SW","FM-12","99999","V020","280,1,N,0050,1","00450,1,9,N","006000,1,N,1","-0038,1","-0053,1","10133,1",,,"8,1,06,1","3,1,06,1","02,1,+00090,1,07,1","03,1,+00450,1,06,1","07,99,1,07,1,09,1,00150,1,99,9,02,1",,,,"99999,9,09497,1","8,1,004,1,+999,9","85,1","SYN094AAXX  07121 02020 41256 72805 11038 21053 39497 40133 58004 78583 879/2 333 82703 83615 82920;",
"02020099999","2010-02-07T15:00:00","4","68.4166666","18.1666666","517.0","KATTERJAKK, SW","FM-12","99999","V020","290,1,N,0070,1","00090,1,9,N","000600,1,N,1","-0039,1","-0049,1","10126,1",,,"3,1,03,1","3,1,03,1","09,1,+00090,1,99,9",,"09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,"99999,9,09490,1","7,1,007,1,+999,9","86,1","SYN082AAXX  07151 02020 41/06 82907 11039 21049 39490 40126 57007 78633 88/// 333 89/03;","Q01+000082SCOTCV"
"02020099999","2010-02-07T18:00:00","4","68.4166666","18.1666666","517.0","KATTERJAKK, SW","FM-12","99999","V020","300,1,N,0060,1","00060,1,9,N","004000,1,N,1","-0041,1","-0052,1","10120,1","12,0020,9,1",,"3,1,06,1","3,1,06,1","05,1,+00060,1,07,1",,"07,99,1,07,1,09,1,00075,1,99,9,99,9",,"120,M,-0031,1","999,N,-0041,1","99999,9,09485,1","7,1,005,1,+999,9","87,1","SYN106AAXX  07181 02020 11140 73006 11041 21052 39485 40120 57005 60022 78733 879// 333 11031 21041 85702 82920;",
