"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AJ1","AY1","AY2","GA1","GF1","IA1","KA1","MW1","REM","EQD"
"01432099999","2010-01-01T06:00:00","4","58.8833333","6.85","500.0","SIRDAL TJORHOM, NO","FM-12","99999","V020","090,1,N,0010,1","01500,1,9,N","030000,1,N,1","-0141,1","-0155,1","99999,9","12,0000,9,1","24,0000,9,1","0026,9,1,999999,9,9","2,1,06,1","2,1,06,1",,"08,99,1,08,1,00,1,01750,1,07,1,99,9","23,9","999,N,-0231,1","02,1","SYN082AAXX  01061 01432 11780 80901 11141 21155 60002 70222 8807/ 333 21231 47026 70000;","Q01  00002PRCP24Q02  00002PRCP12"
"01432099999","2010-01-01T12:00:00","4","58.8833333","6.85","500.0","SIRDAL TJORHOM, NO","FM-12","99999","V020","040,1,N,0030,1","01500,1,9,N","030000,1,N,1","-0080,1","-0130,1","99999,9",,,,"2,1,06,1","2,1,06,1",,"08,99,1,08,1,00,1,01750,1,07,1,99,9",,,"02,1","SYN070AAXX  01121 01432 11780 80403 11080 21130 6//// 70222 8807/ 333 4////;",
"01432099999","2010-01-01T18:00:00","4","58.8833333","6.85","500.0","SIRDAL TJORHOM, NO","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","055000,1,N,1","-0110,1","-0156,1","99999,9","12,0000,9,1",,,"2,1,06,1","2,1,06,1",,"01,99,1,01,1,01,1,00800,1,04,1,00,1",,"120,M,-0076,1","01,1","SYN076AAXX  01181 01432 11585 13201 11110 21156 60002 70122 81140 333 11076 4////;","Q01  00002PRCP12"
"01432099999","2010-01-02T06:00:00","4","58.8833333","6.85","500.0","SIRDAL TJORHOM, NO","FM-12","99999","V020","070,1,N,0010,1","22000,1,9,N","055000,1,N,1","-0118,1","-0167,1","99999,9","12,0000,9,1","24,0000,9,1","0024,9,1,999999,9,9","1,1,06,1","0,1,06,1",,"01,99,1,01,1,00,1,00800,1,04,1,00,1","23,9","999,N,-0127,1","02,1","SYN082AAXX  02061 01432 11585 10701 11118 21167 60002 70210 81040 333 21127 47024 70000;","Q01  00002PRCP24Q02  00002PRCP12"
"01432099999","2010-01-02T12:00:00","4","58.8833333","6.85","500.0","SIRDAL TJORHOM, NO","FM-12","99999","V020","040,1,N,0010,1","22000,1,9,N","055000,1,N,1","-0118,1","-0177,1","99999,9",,,,"0,1,06,1","0,1,06,1",,"01,99,1,01,1,01,1,00800,1,00,1,00,1",,,"02,1","SYN070AAXX  02121 01432 11585 10401 11118 21177 6//// 70200 81100 333 4////;",
"01432099999","2010-01-02T18:00:00","4","58.8833333","6.85","500.0","SIRDAL TJORHOM, NO","FM-12","99999","V020","040,1,N,0010,1","22000,1,9,N","055000,1,N,1","-0150,1","-0202,1","99999,9","12,0000,9,1",,,"0,1,06,1","0,1,06,1","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1",,"120,M,-0097,1","02,1","SYN070AAXX  02181 01432 11985 00401 11150 21202 60002 70200 333 11097 4////;","Q01  00002PRCP12"
"01432099999","2010-01-03T06:00:00","4","58.8833333","6.85","500.0","SIRDAL TJORHOM, NO","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","055000,1,N,1","-0208,1","-0222,1","99999,9","12,0000,9,1","24,0000,9,1","0022,9,1,999999,9,9","0,1,06,1","0,1,06,1",,"01,99,1,01,1,00,1,01750,1,04,1,00,1","23,9","999,N,-0240,1","02,1","SYN082AAXX  03061 01432 11785 13201 11208 21222 60002 70200 81040 333 21240 47022 70000;","Q01  00002PRCP24Q02  00002PRCP12"
"01432099999","2010-01-03T12:00:00","4","58.8833333","6.85","500.0","SIRDAL TJORHOM, NO","FM-12","99999","V020","220,1,N,0010,1","01500,1,9,N","030000,1,N,1","-0147,1","-0167,1","99999,9",,,,"2,1,06,1","1,1,06,1",,"07,99,1,07,1,00,1,01750,1,05,1,99,9",,,"03,1","SYN070AAXX  03121 01432 11780 72201 11147 21167 6//// 70321 8705/ 333 4////;",
"01432099999","2010-01-03T18:00:00","4","58.8833333","6.85","500.0","SIRDAL TJORHOM, NO","FM-12","99999","V020","120,1,N,0010,1","22000,1,9,N","055000,1,N,1","-0170,1","-0184,1","99999,9","12,0000,9,1",,,"2,1,06,1","1,1,06,1","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1",,"120,M,-0117,1","02,1","SYN070AAXX  03181 01432 11985 01201 11170 21184 60002 70221 333 11117 4////;","Q01  00002PRCP12"
"01432099999","2010-01-04T06:00:00","4","58.8833333","6.85","500.0","SIRDAL TJORHOM, NO","FM-12","99999","V020","320,1,N,0010,1","00750,1,9,N","070000,1,N,1","-0165,1","-0179,1","99999,9","12,0000,9,1","24,0000,9,1","0022,9,1,999999,9,9","2,1,06,1","1,1,06,1",,"06,99,1,06,1,02,1,00800,1,00,1,00,1","23,9","999,N,-0196,1","03,1","SYN082AAXX  04061 01432 11588 63201 11165 21179 60002 70321 86200 333 21196 47022 70000;","Q01  00002PRCP24Q02  00002PRCP12"
"01432099999","2010-01-04T12:00:00","4","58.8833333","6.85","500.0","SIRDAL TJORHOM, NO","FM-12","99999","V020","270,1,N,0010,1","01500,1,9,N","030000,1,N,1","-0144,1","-0157,1","99999,9",,,,"2,1,06,1","2,1,06,1",,"07,99,1,07,1,00,1,01750,1,07,1,99,9",,,"02,1","SYN070AAXX  04121 01432 11780 72701 11144 21157 6//// 70222 8707/ 333 4////;",
"01432099999","2010-01-04T18:00:00","4","58.8833333","6.85","500.0","SIRDAL TJORHOM, NO","FM-12","99999","V020","020,1,N,0010,1","22000,1,9,N","055000,1,N,1","-0134,1","-0142,1","99999,9","12,0000,9,1",,,"2,1,06,1","1,1,06,1","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1",,"120,M,-0096,1","02,1","SYN070AAXX  04181 01432 11985 00201 11134 21142 60002 70221 333 11096 4////;","Q01  00002PRCP12"
"01432099999","2010-01-05T06:00:00","4","58.8833333","6.85","500.0","SIRDAL TJORHOM, NO","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","070000,1,N,1","-0198,1","-0212,1","99999,9","12,0000,9,1","24,0000,9,1","0022,9,1,999999,9,9","0,1,06,1","0,1,06,1","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","23,9","999,N,-0207,1","02,1","SYN076AAXX  05061 01432 11988 03201 11198 21212 60002 70200 333 21207 47022 70000;","Q01  00002PRCP24Q02  00002PRCP12"
"01432099999","2010-01-05T12:00:00","4","58.8833333","6.85","500.0","SIRDAL TJORHOM, NO","FM-12","99999","V020","120,1,N,0010,1","22000,1,9,N","030000,1,N,1","-0156,1","-0169,1","99999,9",,,,"0,1,06,1","0,1,06,1",,"01,99,1,01,1,02,1,00800,1,00,1,00,1",,,"03,1","SYN070AAXX  05121 01432 11580 11201 11156 21169 6//// 70300 81200 333 4////;",
"01432099999","2010-01-05T18:00:00","4","58.8833333","6.85","500.0","SIRDAL TJORHOM, NO","FM-12","99999","V020","070,1,N,0010,1","22000,1,9,N","055000,1,N,1","-0111,1","-0150,1","99999,9","12,0000,9,1",,,"0,1,06,1","0,1,06,1","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1",,"120,M,-0091,1","02,1","SYN070AAXX  05181 01432 11985 00701 11111 21150 60002 70200 333 11091 4////;","Q01  00002PRCP12"
