"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","MA1","MD1","REM"
"02982099999","2010-01-01T00:00:00","4","59.7666666","22.95","6.5","HANKO RUSSARO, FI","FM-12","99999","V020","050,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0103,1","-0112,1","10019,1",,,"99999,9,10010,1","2,1,006,1,+999,9","SYN066AAXX  01001 02982 46/// /0506 11103 21112 30010 40019 52006 92339;"
"02982099999","2010-01-01T03:00:00","4","59.7666666","22.95","6.5","HANKO RUSSARO, FI","FM-12","99999","V020","050,1,N,0090,1","99999,9,9,N","999999,9,N,1","-0100,1","-0109,1","10025,1",,,"99999,9,10017,1","2,1,006,1,+999,9","SYN066AAXX  01031 02982 46/// /0509 11100 21109 30017 40025 52006 90239;"
"02982099999","2010-01-01T06:00:00","4","59.7666666","22.95","6.5","HANKO RUSSARO, FI","FM-12","99999","V020","060,1,N,0100,1","99999,9,9,N","999999,9,N,1","-0090,1","-0099,1","10034,1","120,M,-0089,1","999,N,-0112,1","99999,9,10025,1","2,1,009,1,+999,9","SYN088AAXX  01061 02982 46/// /0610 11090 21099 30025 40034 52009 90539 333 11089 21112 3////;"
"02982099999","2010-01-01T09:00:00","4","59.7666666","22.95","6.5","HANKO RUSSARO, FI","FM-12","99999","V020","070,1,N,0120,1","99999,9,9,N","999999,9,N,1","-0085,1","-0093,1","10051,1",,,"99999,9,10043,1","2,1,018,1,+999,9","SYN066AAXX  01091 02982 46/// /0712 11085 21093 30043 40051 52018 90839;"
"02982099999","2010-01-01T12:00:00","4","59.7666666","22.95","6.5","HANKO RUSSARO, FI","FM-12","99999","V020","060,1,N,0120,1","99999,9,9,N","999999,9,N,1","-0086,1","-0094,1","10065,1",,,"99999,9,10056,1","2,1,013,1,+999,9","SYN066AAXX  01121 02982 46/// /0612 11086 21094 30056 40065 52013 91139;"
"02982099999","2010-01-01T15:00:00","4","59.7666666","22.95","6.5","HANKO RUSSARO, FI","FM-12","99999","V020","070,1,N,0110,1","99999,9,9,N","999999,9,N,1","-0100,1","-0111,1","10089,1",,,"99999,9,10080,1","2,1,024,1,+999,9","SYN066AAXX  01151 02982 46/// /0711 11100 21111 30080 40089 52024 91439;"
"02982099999","2010-01-01T18:00:00","4","59.7666666","22.95","6.5","HANKO RUSSARO, FI","FM-12","99999","V020","060,1,N,0090,1","99999,9,9,N","999999,9,N,1","-0126,1","-0138,1","10109,1","120,M,-0082,1","999,N,-0126,1","99999,9,10100,1","2,1,020,1,+999,9","SYN082AAXX  01181 02982 46/// /0609 11126 21138 30100 40109 52020 91739 333 11082 21126;"
"02982099999","2010-01-01T21:00:00","4","59.7666666","22.95","6.5","HANKO RUSSARO, FI","FM-12","99999","V020","040,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0147,1","-0160,1","10126,1",,,"99999,9,10117,1","2,1,017,1,+999,9","SYN066AAXX  01211 02982 46/// /0407 11147 21160 30117 40126 52017 92039;"
"02982099999","2010-01-02T00:00:00","4","59.7666666","22.95","6.5","HANKO RUSSARO, FI","FM-12","99999","V020","040,1,N,0080,1","99999,9,9,N","999999,9,N,1","-0145,1","-0159,1","10135,1",,,"99999,9,10126,1","2,1,009,1,+999,9","SYN066AAXX  02001 02982 46/// /0408 11145 21159 30126 40135 52009 92339;"
"02982099999","2010-01-02T03:00:00","4","59.7666666","22.95","6.5","HANKO RUSSARO, FI","FM-12","99999","V020","040,1,N,0080,1","99999,9,9,N","999999,9,N,1","-0157,1","-0172,1","10143,1",,,"99999,9,10135,1","2,1,008,1,+999,9","SYN066AAXX  02031 02982 46/// /0408 11157 21172 30135 40143 52008 90239;"
"02982099999","2010-01-02T06:00:00","4","59.7666666","22.95","6.5","HANKO RUSSARO, FI","FM-12","99999","V020","040,1,N,0090,1","99999,9,9,N","999999,9,N,1","-0164,1","-0179,1","10154,1","120,M,-0123,1","999,N,-0165,1","99999,9,10146,1","2,1,011,1,+999,9","SYN088AAXX  02061 02982 46/// /0409 11164 21179 30146 40154 52011 90539 333 11123 21165 3////;"
"02982099999","2010-01-02T09:00:00","4","59.7666666","22.95","6.5","HANKO RUSSARO, FI","FM-12","99999","V020","040,1,N,0080,1","99999,9,9,N","999999,9,N,1","-0157,1","-0172,1","10166,1",,,"99999,9,10157,1","2,1,012,1,+999,9","SYN066AAXX  02091 02982 46/// /0408 11157 21172 30157 40166 52012 90839;"
"02982099999","2010-01-02T12:00:00","4","59.7666666","22.95","6.5","HANKO RUSSARO, FI","FM-12","99999","V020","050,1,N,0080,1","99999,9,9,N","999999,9,N,1","-0151,1","-0166,1","10176,1",,,"99999,9,10167,1","2,1,010,1,+999,9","SYN066AAXX  02121 02982 46/// /0508 11151 21166 30167 40176 52010 91139;"
"02982099999","2010-01-02T15:00:00","4","59.7666666","22.95","6.5","HANKO RUSSARO, FI","FM-12","99999","V020","020,1,N,0060,1","99999,9,9,N","999999,9,N,1","-0146,1","-0160,1","10177,1",,,"99999,9,10169,1","4,1,000,1,+999,9","SYN066AAXX  02151 02982 46/// /0206 11146 21160 30169 40177 54002 91439;"
"02982099999","2010-01-02T18:00:00","4","59.7666666","22.95","6.5","HANKO RUSSARO, FI","FM-12","99999","V020","040,1,N,0070,1","99999,9,9,N","999999,9,N,1","-0145,1","-0159,1","10183,1","120,M,-0141,1","999,N,-0166,1","99999,9,10174,1","2,1,005,1,+999,9","SYN082AAXX  02181 02982 46/// /0407 11145 21159 30174 40183 52005 91739 333 11141 21166;"
"02982099999","2010-01-02T21:00:00","4","59.7666666","22.95","6.5","HANKO RUSSARO, FI","FM-12","99999","V020","020,1,N,0050,1","99999,9,9,N","999999,9,N,1","-0153,1","-0168,1","10183,1",,,"99999,9,10174,1","4,1,000,1,+999,9","SYN066AAXX  02211 02982 46/// /0205 11153 21168 30174 40183 54000 92039;"
"02982099999","2010-01-03T00:00:00","4","59.7666666","22.95","6.5","HANKO RUSSARO, FI","FM-12","99999","V020","020,1,N,0030,1","99999,9,9,N","999999,9,N,1","-0155,1","-0170,1","10175,1",,,"99999,9,10166,1","7,1,008,1,+999,9","SYN066AAXX  03001 02982 46/// /0203 11155 21170 30166 40175 57008 92339;"
