"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","GA1","GA2","GA3","GA4","GF1","GJ1","IA1","IA2","KA1","MA1","MD1","MW1","OC1","OD1","REM","EQD"
"08558099999","2010-01-01T00:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","240,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0063,1","+0056,1","10124,1",,,,,,,,,,,,,"99999,9,09826,1","2,1,011,1,+999,9",,,,"SYN070AAXX  01001 08558 32/// /2404 10063 20056 39826 40124 52011 333 91107;",
"08558099999","2010-01-01T03:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","220,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0062,1","+0060,1","10127,1",,,,,,,,,,,,,"99999,9,09829,1","2,1,003,1,+999,9",,,,"SYN070AAXX  01031 08558 42/// /2204 10062 20060 39829 40127 52003 333 91109;",
"08558099999","2010-01-01T06:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","220,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0062,1","+0059,1","10132,1","12,0005,9,1",,,,,,,,"0042,9","09,9","999,+0020,9","999,N,+0049,1","99999,9,09833,1","2,1,004,1,+999,9",,"0060,5",,"SYN112AAXX  01061 08558 12/// /2203 10062 20059 39833 40132 52004 69962 333 20049 31002 5//// 55007 20734 91006 91106;",
"08558099999","2010-01-01T09:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","230,1,N,0040,1","03600,1,9,N","010000,1,N,1","+0083,1","+0078,1","10146,1",,"6,1,03,1","2,1,03,1","01,1,+00360,1,08,1","03,1,+00480,1,06,1",,,"05,99,1,03,1,08,1,00450,1,08,1,02,1",,,,,"99999,9,09850,1","1,1,016,1,+999,9","03,1","0070,5",,"SYN100AAXX  01091 08558 41460 52304 10083 20078 39850 40146 51016 70362 83882 333 81812 83616 91007 91107;",
"08558099999","2010-01-01T12:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","260,1,N,0090,1","00420,1,C,N","015000,1,N,1","+0125,1","+0082,1","10156,1","06,0000,9,1","6,1,06,1","2,1,06,1","02,1,+00450,1,08,1",,,,"05,99,1,05,1,02,1,00450,1,00,1,00,1",,,,,"99999,9,09864,1","0,1,014,1,+999,9","01,1",,,"SYN094AAXX  01121 08558 11465 52609 10125 20082 39864 40156 50014 69911 70162 85200 333 82815 83615;","Q01  00002PRCP06"
"08558099999","2010-01-01T15:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","270,1,N,0050,1","00510,1,9,N","012000,1,N,1","+0122,1","+0095,1","10158,1",,,,"01,1,+00390,1,08,1","01,1,+00420,1,09,1","03,1,+00510,1,06,1",,"05,99,1,05,1,03,1,00450,1,03,1,00,1",,,,,"99999,9,09865,1","4,1,000,1,+999,9",,,,"SYN094AAXX  01151 08558 42462 52705 10122 20095 39865 40158 54000 85330 333 81813 81914 83617 91114;",
"08558099999","2010-01-01T18:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","270,1,N,0050,1","00510,1,9,N","010000,1,N,1","+0101,1","+0094,1","10180,1","12,0005,9,1","6,1,06,1","2,1,06,1","02,1,+00360,1,08,1","02,1,+00420,1,09,1","06,1,+00510,1,06,1",,"07,99,1,07,1,03,1,00450,1,99,9,99,9",,,,"120,M,+0140,1","99999,9,09884,1","2,1,019,1,+999,9","60,1",,,"SYN112AAXX  01181 08558 11460 72705 10101 20094 39884 40180 52019 69952 76062 873// 333 10140 82812 82914 86617 91110;",
"08558099999","2010-01-01T21:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","220,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0082,1","+0079,1","10193,1",,,,,,,,,,,,,"99999,9,09895,1","2,1,011,1,+999,9",,,,"SYN060AAXX  01211 08558 42/// /2202 10082 20079 39895 40193 52011;",
"08558099999","2010-01-02T00:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,N","999999,9,N,1","+0069,1","+0069,1","10196,1",,,,,,,,,,,,,"99999,9,09897,1","2,1,002,1,+999,9",,,,"SYN060AAXX  02001 08558 32/// /2801 10069 20069 39897 40196 52002;",
"08558099999","2010-01-02T03:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,N,1","+0054,1","+0054,1","10195,1",,,,,,,,,,,,,"99999,9,09894,1","7,1,003,1,+999,9",,,,"SYN060AAXX  02031 08558 42/// /0000 10054 20054 39894 40195 57003;",
"08558099999","2010-01-02T06:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","080,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0051,1","+0051,1","10193,1",,,,,,,,,"0054,9","01,9","999,+0010,9","999,N,+0044,1","99999,9,09891,1","7,1,003,1,+999,9",,,,"SYN094AAXX  02061 08558 32/// /0802 10051 20051 39891 40193 57003 333 20044 30001 5//// 55009 20795;",
"08558099999","2010-01-02T09:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","080,1,N,0020,1","00540,1,9,N","007000,1,N,1","+0070,1","+0070,1","10201,1",,"2,1,03,1","2,1,03,1","06,1,+00540,1,06,1",,,,"07,99,1,06,1,05,1,00450,1,08,1,99,9",,,,,"99999,9,09902,1","1,1,010,1,+999,9","10,1",,,"SYN088AAXX  02091 08558 41457 70802 10070 20070 39902 40201 51010 71022 8658/ 333 86618 84399;",
"08558099999","2010-01-02T12:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","130,1,N,0030,1","00540,1,9,N","010000,1,N,1","+0108,1","+0104,1","10199,1",,"2,1,06,1","2,1,06,1","02,1,+00450,1,08,1","04,1,+00540,1,06,1","05,1,+02500,1,03,1",,"07,99,1,05,1,08,1,00450,1,07,1,99,9",,,,,"99999,9,09903,1","0,1,001,1,+999,9","10,1",,,"SYN100AAXX  02121 08558 31460 71303 10108 20104 39903 40199 50001 71022 8587/ 333 82815 84618 85399 91106;",
"08558099999","2010-01-02T15:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","140,1,N,0040,1","00600,1,9,N","015000,1,N,1","+0128,1","+0106,1","10174,1",,,,"02,1,+00450,1,08,1","04,1,+00600,1,06,1",,,"07,99,1,06,1,08,1,00450,1,07,1,09,1",,,,,"99999,9,09881,1","7,1,022,1,+999,9",,"0060,5",,"SYN094AAXX  02151 08558 42465 71404 10128 20106 39881 40174 57022 86879 333 82815 84620 91006 91107;",
"08558099999","2010-01-02T18:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","140,1,N,0040,1","00600,1,9,N","015000,1,N,1","+0117,1","+0104,1","10180,1",,,,"01,1,+00450,1,08,1","07,1,+00600,1,06,1",,,"07,99,1,07,1,08,1,00450,1,99,9,99,9",,,,"120,M,+0131,1","99999,9,09886,1","0,1,005,1,+999,9",,"0070,5",,"SYN100AAXX  02181 08558 32465 71404 10117 20104 39886 40180 50005 878// 333 10131 81815 87620 91007 91107;",
"08558099999","2010-01-02T21:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","120,1,N,0020,1","99999,9,9,N","999999,9,N,1","+0114,1","+0098,1","10177,1",,,,,,,,,,,,,"99999,9,09883,1","7,1,003,1,+999,9",,,,"SYN060AAXX  02211 08558 42/// /1202 10114 20098 39883 40177 57003;",
"08558099999","2010-01-03T00:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","140,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0111,1","+0092,1","10174,1",,,,,,,,,,,,,"99999,9,09879,1","7,1,004,1,+999,9",,"0050,5",,"SYN076AAXX  03001 08558 32/// /1403 10111 20092 39879 40174 57004 333 91005 91105;",
"08558099999","2010-01-03T03:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","140,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0104,1","+0084,1","10169,1",,,,,,,,,,,,,"99999,9,09874,1","7,1,006,1,+999,9",,,,"SYN070AAXX  03031 08558 42/// /1403 10104 20084 39874 40169 57006 333 91106;",
"08558099999","2010-01-03T06:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","140,1,N,0040,1","99999,9,9,N","999999,9,N,1","+0112,1","+0094,1","10156,1",,,,,,,,,"0000,9","01,9","999,+0090,9","999,N,+0103,1","99999,9,09862,1","7,1,011,1,+999,9",,,,"SYN094AAXX  03061 08558 32/// /1404 10112 20094 39862 40156 57011 333 20103 30009 5//// 55000 20472;",
"08558099999","2010-01-03T09:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","160,1,N,0060,1","99999,9,9,N","999999,9,N,1","+0116,1","+0116,1","10152,1",,,,,,,,,,,,,"99999,9,09859,1","7,1,004,1,+999,9",,"0090,5",,"SYN076AAXX  03091 08558 42/// /1606 10116 20116 39859 40152 57004 333 91009 91109;",
"08558099999","2010-01-03T12:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","170,1,N,0070,1","00210,1,9,N","004000,1,N,1","+0126,1","+0126,1","10152,1","06,0071,9,1","6,1,06,1","6,1,06,1","05,1,+00210,1,07,1","07,1,+02500,1,04,1",,,"08,99,1,05,1,07,1,00250,1,07,1,99,9",,,,,"99999,9,09859,1","0,1,000,1,+999,9","63,1",,,"SYN100AAXX  03121 08558 11340 81707 10126 20126 39859 40152 50000 60071 76366 8577/ 333 85707 87499 91111;",
"08558099999","2010-01-03T15:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","150,1,N,0030,1","00210,1,9,N","002000,1,N,1","+0131,1","+0131,1","10134,1",,"6,1,03,1","6,1,03,1","07,1,+00210,1,07,1",,,,"08,99,1,07,1,07,1,00250,1,07,1,99,9",,,,,"99999,9,09842,1","6,1,017,1,+999,9","61,1",,"4,99,0050,9,999","SYN094AAXX  03151 08558 41320 81503 10131 20131 39842 40134 56017 76166 8777/ 333 87707 91105 96010;",
"08558099999","2010-01-03T18:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","150,1,N,0030,1","00180,1,9,N","004000,1,N,1","+0133,1","+0133,1","10124,1","12,0130,9,1","6,1,06,1","6,1,06,1","06,1,+00180,1,07,1",,,,"08,99,1,06,1,07,1,00150,1,07,1,99,9",,,,"120,M,+0135,1","99999,9,09833,1","7,1,009,1,+999,9","21,1",,"4,99,0050,9,999","SYN106AAXX  03181 08558 11240 81503 10133 20133 39833 40124 57009 60132 72166 8677/ 333 10135 86706 91105 96010;",
"08558099999","2010-01-03T21:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","200,1,N,0060,1","99999,9,9,N","999999,9,N,1","+0135,1","+0135,1","10121,1",,,,,,,,,,,,,"99999,9,09830,1","7,1,003,1,+999,9",,,,"SYN060AAXX  03211 08558 42/// /2006 10135 20135 39830 40121 57003;",
"08558099999","2010-01-04T00:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","160,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0130,1","+0130,1","10111,1","06,0003,9,1",,,,,,,,,,,,"99999,9,09820,1","7,1,010,1,+999,9",,,,"SYN066AAXX  04001 08558 12/// /1603 10130 20130 39820 40111 57010 69931;",
"08558099999","2010-01-04T03:00:00","4","38.5333333","-7.9","246.0","EVORA C. COORD, PO","FM-12","99999","V020","120,1,N,0030,1","99999,9,9,N","999999,9,N,1","+0118,1","+0118,1","10079,1",,,,,,,,,,,,,"99999,9,09788,1","7,1,032,1,+999,9",,,,"SYN070AAXX  04031 08558 42/// /1203 10118 20118 39788 40079 57032 333 91105;",
