"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AY1","AY2","GA1","GF1","KA1","MW1","OC1","OD1","UA1","REM","EQD"
"07768099999","2010-01-01T06:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","220,1,N,0118,1","00210,1,9,N","002000,1,N,1","+0133,1","+0112,1","99999,9","12,0099,9,1","24,0151,9,1","9,1,06,1","2,1,06,1",,"08,99,1,05,1,07,1,00250,1,09,1,99,9","999,N,+0122,1","64,1",,"4,99,0185,9,999",,"SYN100AAXX  01064 07768 11320 82223 10133 20112 4//// 5//// 60102 76492 8579/ 333 20122 70151 91136 92445;",
"07768099999","2010-01-01T09:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","240,1,N,0098,1","00900,1,9,N","012000,1,N,1","+0104,1","+0075,1","99999,9",,,"6,1,03,1","2,1,03,1",,"07,99,1,05,1,08,1,00450,1,09,1,99,9",,"03,1",,"4,99,0226,9,999",,"SYN082AAXX  01094 07768 41462 72419 10104 20075 4//// 5//// 70362 8589/ 333 91144 92447;",
"07768099999","2010-01-01T12:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","250,1,N,0108,1","03600,1,9,N","012000,1,N,1","+0094,1","+0069,1","99999,9","06,0051,9,1",,"6,1,06,1","2,1,06,1",,"08,99,1,04,1,08,1,00800,1,09,1,99,9",,"64,1",,"4,99,0165,9,999",,"SYN088AAXX  01124 07768 11562 82521 10094 20069 4//// 5//// 60051 76462 8489/ 333 91132 92447;",
"07768099999","2010-01-01T15:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","250,1,N,0180,1","03600,1,9,N","018000,1,N,1","+0117,1","+0048,1","99999,9",,,"6,1,03,1","2,1,03,1",,"06,99,1,04,1,08,1,00800,1,02,1,00,1",,"21,1",,"4,99,0252,9,999",,"SYN082AAXX  01154 07768 41568 62535 10117 20048 4//// 5//// 72162 84820 333 91149 92447;",
"07768099999","2010-01-01T18:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","190,1,N,0098,1","00210,1,9,N","006000,1,N,1","+0100,1","+0068,1","99999,9","12,0160,9,1",,"6,1,06,1","2,1,06,1",,"08,99,1,06,1,07,1,00250,1,07,1,99,9","999,M,+0135,1","21,1",,"4,99,0170,9,999",,"SYN094AAXX  01184 07768 11356 81919 10100 20068 4//// 5//// 60162 72162 8677/ 333 10135 91133 92446;",
"07768099999","2010-01-02T06:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","270,1,N,0164,1","22000,1,9,N","025000,1,N,1","+0108,1","+0047,1","99999,9","12,0010,9,1","24,0174,9,1",,,,"01,99,1,01,1,02,1,00800,1,00,1,00,1","999,N,+0090,1",,,"4,99,0278,9,999",,"SYN094AAXX  02064 07768 13575 12732 10108 20047 4//// 5//// 60012 81200 333 20090 70174 91154 92458;",
"07768099999","2010-01-02T09:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","270,1,N,0159,1","22000,1,9,N","020000,1,N,1","+0125,1","+0058,1","99999,9",,,,,,"02,99,1,01,1,02,1,00800,1,01,1,00,1",,,"0231,5",,,"SYN076AAXX  02094 07768 42570 22731 10125 20058 4//// 5//// 81210 333 91045 92458;",
"07768099999","2010-01-02T12:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","270,1,N,0180,1","22000,1,9,N","020000,1,N,1","+0135,1","+0101,1","99999,9",,,,,,"04,99,1,04,1,08,1,01250,1,00,1,00,1",,,"0257,5",,,"SYN076AAXX  02124 07768 32670 42735 10135 20101 4//// 5//// 84800 333 91050 92458;",
"07768099999","2010-01-02T15:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","280,1,N,0257,1","03600,1,9,N","020000,1,N,1","+0110,1","+0016,1","99999,9",,,,,,"06,99,1,02,1,08,1,00800,1,01,1,00,1",,,"0334,5",,,"SYN076AAXX  02154 07768 42570 62850 10110 20016 4//// 5//// 82810 333 91065 92458;",
"07768099999","2010-01-02T18:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","270,1,N,0226,1","22000,1,9,N","018000,1,N,1","+0100,1","+0096,1","99999,9",,,,,,"04,99,1,04,1,02,1,00800,1,00,1,00,1","999,M,+0140,1",,"0329,5",,,"SYN082AAXX  02184 07768 32568 42744 10100 20096 4//// 5//// 84200 333 10140 91064 92458;",
"07768099999","2010-01-03T06:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","310,1,N,0036,1","22000,1,9,N","020000,1,N,1","+0058,1","+0013,1","99999,9",,,,,,"02,99,1,02,1,00,1,02250,1,01,1,00,1","999,N,+0054,1",,,,,"SYN076AAXX  03064 07768 32870 23107 10058 20013 4//// 5//// 82010 333 20054 92458;",
"07768099999","2010-01-03T09:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","300,1,N,0031,1","22000,1,9,N","020000,1,N,1","+0080,1","+0006,1","99999,9",,,,,,"02,99,1,02,1,00,1,02250,1,03,1,00,1",,,,,,"SYN070AAXX  03094 07768 42870 23006 10080 20006 4//// 5//// 82030 333 92458;",
"07768099999","2010-01-03T12:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","080,1,N,0026,1","22000,1,9,N","020000,1,N,1","+0110,1","+0010,1","99999,9",,,,,,"02,99,1,02,1,00,1,02250,1,03,1,00,1",,,,,,"SYN070AAXX  03124 07768 32870 20805 10110 20010 4//// 5//// 82030 333 92428;",
"07768099999","2010-01-03T15:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","070,1,N,0021,1","22000,1,9,N","020000,1,N,1","+0098,1","+0005,1","99999,9",,,,,,"03,99,1,03,1,00,1,02250,1,03,1,01,1",,,,,,"SYN070AAXX  03154 07768 42870 30704 10098 20005 4//// 5//// 83031 333 92328;",
"07768099999","2010-01-03T18:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","300,1,N,0026,1","22000,1,9,N","020000,1,N,1","+0077,1","+0025,1","99999,9",,,,,,"04,99,1,04,1,08,1,00800,1,01,1,00,1","999,M,+0118,1",,,,,"SYN076AAXX  03184 07768 32570 43005 10077 20025 4//// 5//// 84810 333 10118 92427;",
"07768099999","2010-01-04T06:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","290,1,N,0026,1","00750,1,9,N","015000,1,N,1","+0058,1","+0013,1","99999,9","24,0012,9,1",,,,,"08,99,1,08,1,05,1,00800,1,99,9,99,9","999,N,+0054,1",,,,,"SYN082AAXX  04064 07768 32565 82905 10058 20013 4//// 5//// 885// 333 20054 70012 92428;",
"07768099999","2010-01-04T09:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","180,1,N,0021,1","02100,1,9,N","020000,1,N,1","+0098,1","+0071,1","99999,9",,,,,,"08,99,1,08,1,08,1,02250,1,99,9,99,9",,,,,,"SYN070AAXX  04094 07768 42870 81804 10098 20071 4//// 5//// 888// 333 92428;",
"07768099999","2010-01-04T12:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","210,1,N,0041,1","01200,1,9,N","025000,1,N,1","+0112,1","+9999,9","99999,9",,,,,,"08,99,1,08,1,08,1,00800,1,99,9,99,9",,,,,,"SYN070AAXX  04124 07768 32575 82108 10112 21073 4//// 5//// 888// 333 92428;","Q01-000733ATOD  Q02 -00733ATOD  "
"07768099999","2010-01-04T15:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","210,1,N,0041,1","01200,1,9,N","025000,1,N,1","+0106,1","+0049,1","99999,9",,,,,,"07,99,1,07,1,08,1,00800,1,99,9,99,9",,,,,,"SYN070AAXX  04154 07768 42575 72108 10106 20049 4//// 5//// 878// 333 92428;",
"07768099999","2010-01-04T18:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","220,1,N,0036,1","01200,1,9,N","015000,1,N,1","+0105,1","+0091,1","99999,9","06,0003,9,1",,,,,"08,99,1,08,1,08,1,00800,1,99,9,99,9","999,M,+0114,1",,,,,"SYN082AAXX  04184 07768 12565 82207 10105 20091 4//// 5//// 69931 888// 333 10114 92427;",
"07768099999","2010-01-05T06:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","020,1,N,0072,1","01200,1,9,N","015000,1,N,1","+0100,1","+0096,1","99999,9","12,0099,9,1","24,0110,9,1","6,1,06,1","2,1,06,1",,"08,99,1,08,1,08,1,00800,1,99,9,99,9","999,N,+0055,1","61,1",,,,"SYN094AAXX  05064 07768 11565 80214 10100 20096 4//// 5//// 60102 76162 888// 333 20055 70110 92437;",
"07768099999","2010-01-05T09:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","010,1,N,0036,1","00750,1,9,N","015000,1,N,1","+0097,1","+0093,1","99999,9",,,"6,1,03,1","6,1,03,1",,"08,99,1,08,1,07,1,00800,1,99,9,99,9",,"61,1",,,,"SYN076AAXX  05094 07768 41565 80107 10097 20093 4//// 5//// 76166 887// 333 92437;",
"07768099999","2010-01-05T12:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","340,1,N,0026,1","00420,1,9,N","010000,1,N,1","+0098,1","+0096,1","99999,9","06,0119,9,1",,"6,1,06,1","6,1,06,1",,"08,99,1,08,1,07,1,00450,1,99,9,99,9",,"60,1",,,,"SYN082AAXX  05124 07768 11460 83405 10098 20096 4//// 5//// 60121 76066 887// 333 92427;",
"07768099999","2010-01-05T15:00:00","4","41.6","9.3666667","68.0","LA CHIAPPA, FR","FM-12","99999","V020","310,1,N,0031,1","00120,1,9,N","006000,1,N,1","+0102,1","+0098,1","99999,9",,,"6,1,03,1","6,1,03,1",,"08,99,1,08,1,07,1,00150,1,99,9,99,9",,"60,1",,,,"SYN076AAXX  05154 07768 41256 83106 10102 20098 4//// 5//// 76066 887// 333 92426;",
