"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AJ1","GA1","GF1","IA1","KA1","REM","EQD"
"01369099999","2010-01-01T06:00:00","4","60.9166666","9.2833333","639.0","ABJORSBRATEN, NO","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","007000,1,N,1","-0109,1","-0120,1","99999,9","24,0015,9,1","0068,9,1,999999,9,9",,"06,99,1,99,9,99,9,99999,9,99,9,99,9","23,9","999,N,-0181,1","SYN070AAXX  01061 01369 13/57 60401 11109 21120 60014 333 21181 47068 70014;",
"01369099999","2010-01-01T12:00:00","4","60.9166666","9.2833333","639.0","ABJORSBRATEN, NO","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","015000,1,N,1","-0126,1","-0141,1","99999,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"SYN058AAXX  01121 01369 13/65 70201 11126 21141 6//// 333 4////;",
"01369099999","2010-01-01T18:00:00","4","60.9166666","9.2833333","639.0","ABJORSBRATEN, NO","FM-12","99999","V020","020,1,N,0010,1","22000,1,9,N","015000,1,N,1","-0143,1","-0161,1","99999,9",,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,-0104,1","SYN064AAXX  01181 01369 13/65 30201 11143 21161 6//// 333 11104 4////;",
"01369099999","2010-01-02T06:00:00","4","60.9166666","9.2833333","639.0","ABJORSBRATEN, NO","FM-12","99999","V020","290,1,N,0010,1","22000,1,9,N","030000,1,N,1","-0190,1","-0206,1","99999,9","24,0000,9,1","0067,9,1,999999,9,9","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","23,9","999,N,-0190,1","SYN070AAXX  02061 01369 13/80 02901 11190 21206 69914 333 21190 47067 70001;","Q01  00002PRCP24"
"01369099999","2010-01-02T12:00:00","4","60.9166666","9.2833333","639.0","ABJORSBRATEN, NO","FM-12","99999","V020","230,1,N,0030,1","22000,1,9,N","030000,1,N,1","-0209,1","-0228,1","99999,9",,,"00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1",,,"SYN058AAXX  02121 01369 13/80 02303 11209 21228 6//// 333 4////;",
"01369099999","2010-01-02T18:00:00","4","60.9166666","9.2833333","639.0","ABJORSBRATEN, NO","FM-12","99999","V020","250,1,N,0030,1","22000,1,9,N","030000,1,N,1","-0223,1","-0241,1","99999,9",,,,"01,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,-0189,1","SYN064AAXX  02181 01369 13/80 12503 11223 21241 6//// 333 11189 4////;",
"01369099999","2010-01-03T06:00:00","4","60.9166666","9.2833333","639.0","ABJORSBRATEN, NO","FM-12","99999","V020","240,1,N,0030,1","99999,9,9,N","030000,1,N,1","-0135,1","-0153,1","99999,9","24,0000,9,5","0066,9,1,999999,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9","23,9","999,N,-0231,1","SYN070AAXX  03061 01369 13/80 82403 11135 21153 60004 333 21231 47066 7////;",
"01369099999","2010-01-03T12:00:00","4","60.9166666","9.2833333","639.0","ABJORSBRATEN, NO","FM-12","99999","V020","230,1,N,0030,1","22000,1,9,N","030000,1,N,1","-0119,1","-0134,1","99999,9",,,,"03,99,1,99,9,99,9,99999,9,99,9,99,9",,,"SYN058AAXX  03121 01369 13/80 32303 11119 21134 6//// 333 4////;",
"01369099999","2010-01-03T18:00:00","4","60.9166666","9.2833333","639.0","ABJORSBRATEN, NO","FM-12","99999","V020","220,1,N,0010,1","99999,9,9,N","030000,1,N,1","-0103,1","-0114,1","99999,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"120,M,-0080,1","SYN064AAXX  03181 01369 13/80 72201 11103 21114 6//// 333 11080 4////;",
"01369099999","2010-01-04T06:00:00","4","60.9166666","9.2833333","639.0","ABJORSBRATEN, NO","FM-12","99999","V020","230,1,N,0030,1","22000,1,9,N","030000,1,N,1","-0147,1","-0162,1","99999,9","24,0000,9,5","0065,9,1,999999,9,9",,"02,99,1,99,9,99,9,99999,9,99,9,99,9","23,9","999,N,-0147,1","SYN070AAXX  04061 01369 13/80 22303 11147 21162 60004 333 21147 47065 7////;",
