"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AJ1","AL1","AY1","AY2","GA1","GF1","KA1","KA2","MW1","REM","EQD"
"07590099999","2010-06-11T11:00:00","4","44.81","6.195333","1270.0","LES PORTES EN VALGAUDEMAR, FR","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","999999,9,N,1","+0233,1","+9999,9","99999,9",,"0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"03,99,1,03,1,00,1,99999,9,03,1,00,1",,,"00,1","SYN122AAXX  11111 07590 419// 30000 10233 29044 70000 83030 91100 333 4/000 90750 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07590099999","2010-06-12T07:00:00","4","44.81","6.195333","1270.0","LES PORTES EN VALGAUDEMAR, FR","FM-12","99999","V020","999,9,C,0000,1","00420,1,9,N","999999,9,N,1","+0121,1","+9999,9","99999,9","24,0020,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"08,99,1,08,1,06,1,00450,1,99,9,99,9","999,M,+0238,1","999,N,+0112,1","00,1","SYN140AAXX  12071 07590 214// 80000 10121 29099 70060 886// 90500 333 10238 20112 4/000 70020 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07590099999","2010-06-12T11:00:00","4","44.81","6.195333","1270.0","LES PORTES EN VALGAUDEMAR, FR","FM-12","99999","V020","090,1,N,0020,1","03600,1,9,N","999999,9,N,1","+0189,1","+9999,9","99999,9",,"0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"05,99,1,03,1,05,1,00800,1,03,1,99,9",,,"00,1","SYN122AAXX  12111 07590 415// 50902 10189 29077 70000 8353/ 91115 333 4/000 90750 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07590099999","2010-06-13T07:00:00","4","44.81","6.195333","1270.0","LES PORTES EN VALGAUDEMAR, FR","FM-12","99999","V020","999,9,C,0000,1","00420,1,9,N","999999,9,N,1","+0113,1","+9999,9","99999,9","24,0000,9,1","0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"05,99,1,05,1,06,1,00450,1,00,1,00,1","999,M,+0209,1","999,N,+0100,1","00,1","SYN140AAXX  13071 07590 214// 50000 10113 29094 70000 85600 90505 333 10209 20100 4/000 70000 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07590099999","2010-06-13T11:00:00","4","44.81","6.195333","1270.0","LES PORTES EN VALGAUDEMAR, FR","FM-12","99999","V020","090,1,N,0020,1","00420,1,9,N","999999,9,N,1","+0179,1","+9999,9","99999,9",,"0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"06,99,1,06,1,06,1,00450,1,00,1,00,1",,,"00,1","SYN122AAXX  13111 07590 414// 60902 10179 29070 70000 86600 91130 333 4/000 90750 93100 555 7//// 8//// 1//// ///0/ ///// /////;",
"07590099999","2010-06-14T07:00:00","4","44.81","6.195333","1270.0","LES PORTES EN VALGAUDEMAR, FR","FM-12","99999","V020","999,9,C,0000,1","09000,1,9,N","999999,9,N,1","+0084,1","+9999,9","99999,9","24,0012,9,1","0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"06,99,1,01,1,06,1,01250,1,00,1,02,1","999,M,+0184,1","999,N,+0071,1","00,1","SYN140AAXX  14071 07590 216// 60000 10084 29098 70060 81602 90400 333 10184 20071 4/000 70012 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07590099999","2010-06-14T11:00:00","4","44.81","6.195333","1270.0","LES PORTES EN VALGAUDEMAR, FR","FM-12","99999","V020","999,9,C,0000,1","01500,1,9,N","999999,9,N,1","+0184,1","+9999,9","99999,9",,"0000,9,1,999999,9,9","99,000,9,1","0,1,99,9","0,1,99,9",,"08,99,1,08,1,05,1,01750,1,99,9,99,9",,,"00,1","SYN122AAXX  14111 07590 417// 80000 10184 29060 70000 885// 91105 333 4/000 90750 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07590099999","2010-06-15T07:00:00","4","44.81","6.195333","1270.0","LES PORTES EN VALGAUDEMAR, FR","FM-12","99999","V020","999,9,C,0000,1","00210,1,9,N","999999,9,N,1","+0081,1","+9999,9","99999,9","24,0093,9,1","0000,9,1,999999,9,9","99,000,9,1","9,1,99,9","6,1,99,9",,"08,99,1,08,1,05,1,00250,1,99,9,99,9","999,M,+0186,1","999,N,+0070,1","61,1","SYN140AAXX  15071 07590 213// 80000 10081 29098 76196 885// 90500 333 10186 20070 4/000 70093 90768 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07590099999","2010-06-15T11:00:00","4","44.81","6.195333","1270.0","LES PORTES EN VALGAUDEMAR, FR","FM-12","99999","V020","999,9,C,0000,1","00030,1,9,N","999999,9,N,1","+0107,1","+9999,9","99999,9",,"0000,9,1,999999,9,9","99,000,9,1","6,1,99,9","0,1,99,9",,"08,99,1,08,1,05,1,00025,1,99,9,99,9",,,"63,1","SYN122AAXX  15111 07590 410// 80000 10107 29093 76360 885// 91140 333 4/000 90750 93100 555 7//// 8//// 1//// ///00 ///// /////;",
"07590099999","2010-06-16T07:00:00","4","44.81","6.195333","1270.0","LES PORTES EN VALGAUDEMAR, FR","FM-12","99999","V020","999,9,C,0000,1","01200,1,9,N","999999,9,N,1","+0093,1","+9999,9","99999,9","24,0331,9,1","0000,9,1,999999,9,9","99,000,9,1","9,1,99,9","6,1,99,9",,"08,99,1,08,1,05,1,01250,1,99,9,99,9","999,M,+0108,1","999,N,+0075,1","60,1","SYN140AAXX  16071 07590 216// 80000 10093 29095 76096 885// 90505 333 10108 20075 4/000 70331 90768 93100 555 70280 8//// 1//// ///00 ///// /////;",
