"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AJ1","AY1","AY2","GA1","GF1","GJ1","IA1","IA2","KA1","MA1","MD1","MW1","REM","EQD"
"08130099999","2010-01-02T06:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","190,1,N,0010,1","00750,1,9,N","010000,1,N,1","+0046,1","+0033,1","10188,1","12,0000,9,1","24,0005,9,1",,,,,"08,99,1,08,1,07,1,00800,1,99,9,99,9","0246,9","09,9","999,+0030,9","999,N,+0042,1","99999,9,09394,1","2,1,002,1,+999,9","02,1","SYN106AAXX  02064 08130 11560 81902 10046 20033 39394 40188 52002 60002 702// 887// 333 20042 31003 55041 70005;","Q01  00002PRCP12"
"08130099999","2010-01-02T09:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","140,1,N,0010,1","01200,1,9,N","012000,1,N,1","+0052,1","+0029,1","10202,1",,,,,,,"08,99,1,08,1,05,1,01250,1,99,9,99,9",,,,,"99999,9,09408,1","2,1,014,1,+999,9",,"SYN066AAXX  02094 08130 42662 81402 10052 20029 39408 40202 52014 885//;",
"08130099999","2010-01-02T12:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","230,1,N,0031,1","00750,1,9,N","016000,1,N,1","+0074,1","+0047,1","10201,1","06,0000,9,1",,,,,,"08,99,1,08,1,05,1,00800,1,99,9,99,9",,,,,"99999,9,09414,1","0,1,006,1,+999,9",,"SYN072AAXX  02124 08130 12566 82306 10074 20047 39414 40201 50006 60001 885//;","Q01  00002PRCP06"
"08130099999","2010-01-04T06:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","040,1,N,0041,1","00750,1,9,N","010000,1,N,1","+0064,1","+0055,1","10108,1","12,0000,9,1","24,0053,9,1",,,,,"08,99,1,08,1,07,1,00800,1,99,9,99,9","0000,9","09,9","999,+0050,9","999,N,+0062,1","99999,9,09325,1","7,1,022,1,+999,9","02,1","SYN106AAXX  04064 08130 11560 80408 10064 20055 39325 40108 57022 69922 702// 887// 333 20062 31005 55000 70054;","Q01  00002PRCP12"
"08130099999","2010-01-04T09:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","060,1,N,0021,1","00420,1,9,N","006000,1,N,1","+0064,1","+0060,1","10092,1",,,,"2,1,03,1","2,1,03,1",,"08,99,1,08,1,06,1,00450,1,99,9,99,9",,,,,"99999,9,09311,1","7,1,014,1,+999,9","10,1","SYN072AAXX  04094 08130 41456 80604 10064 20060 39311 40092 57014 71022 886//;",
"08130099999","2010-01-04T12:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","030,1,N,0041,1","00750,1,9,N","005000,1,N,1","+0072,1","+0055,1","10065,1","06,9999,9,9",,,"5,1,06,1","5,1,06,1",,"08,99,1,08,1,07,1,00800,1,99,9,99,9",,,,,"99999,9,09288,1","7,1,023,1,+999,9","50,1","SYN078AAXX  04124 08130 11550 80308 10072 20055 39288 40065 57023 69911 75055 887//;","Q01  00002PRCP06Q02  00002PRCP06"
"08130099999","2010-01-05T06:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","360,1,N,0026,1","00750,1,9,N","010000,1,N,1","+0058,1","+0049,1","10036,1","12,0020,9,1","24,0117,9,1",,"6,1,06,1","6,1,06,1",,"08,99,1,08,1,07,1,00800,1,99,9,99,9","0000,9","11,9","999,+0050,9","999,N,+0056,1","99999,9,09257,1","2,1,004,1,+999,9","02,1","SYN106AAXX  05064 08130 11560 83605 10058 20049 39257 40036 52004 60022 70266 887// 333 20056 32005 55000 70118;",
"08130099999","2010-01-05T09:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","360,1,N,0021,1","00750,1,9,N","014000,1,N,1","+0060,1","+0037,1","10042,1",,,,,,,"08,99,1,08,1,05,1,00800,1,99,9,99,9",,,,,"99999,9,09263,1","2,1,006,1,+999,9",,"SYN066AAXX  05094 08130 42564 83604 10060 20037 39263 40042 52006 885//;",
"08130099999","2010-01-05T12:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","010,1,N,0026,1","00750,1,9,N","016000,1,N,1","+0068,1","+0036,1","10050,1","06,0000,9,1",,,,,,"08,99,1,08,1,07,1,00800,1,99,9,99,9",,,,,"99999,9,09273,1","1,1,010,1,+999,9",,"SYN072AAXX  05124 08130 12566 80105 10068 20036 39273 40050 51010 60001 887//;","Q01  00002PRCP06"
"08130099999","2010-01-11T06:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","350,1,N,0015,1","00750,1,9,N","010000,1,N,1","-0016,1","-0019,1","10170,1","12,0003,9,1","24,0003,9,1","9999,3,9,999999,9,9",,,,"08,99,1,08,1,07,1,00800,1,99,9,99,9","0012,9","17,9","999,-0030,9","999,N,-0020,1","99999,9,09359,1","2,1,020,1,+999,9","02,1","SYN112AAXX  11064 08130 11560 83503 11016 21019 39359 40170 52020 69932 702// 887// 333 21020 3/103 40997 55002 70003;","Q01  09972SNDP  "
"08130099999","2010-01-11T09:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","006000,1,N,1","-0016,1","-0019,1","10195,1",,,,"1,1,03,1","1,1,03,1",,"04,99,1,04,1,06,1,00450,1,00,1,00,1",,,,,"99999,9,09382,1","2,1,023,1,+999,9","10,1","SYN072AAXX  11094 08130 41456 43002 11016 21019 39382 40195 52023 71011 84600;",
"08130099999","2010-01-11T12:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","280,1,N,0015,1","00750,1,9,N","012000,1,N,1","+0020,1","-0018,1","10198,1","06,0000,9,1",,,,,,"06,99,1,06,1,05,1,00800,1,00,1,00,1",,,,,"99999,9,09395,1","2,1,013,1,+999,9",,"SYN072AAXX  11124 08130 12562 62803 10020 21018 39395 40198 52013 60001 86500;","Q01  00002PRCP06"
"08130099999","2010-01-12T06:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","170,1,N,0015,1","00750,1,9,N","010000,1,N,1","+0050,1","+0032,1","10132,1","12,0010,9,1","24,0013,9,1",,"6,1,06,1","6,1,06,1",,"08,99,1,08,1,07,1,00800,1,99,9,99,9","0186,9","11,9","999,-0010,9","999,N,+0002,1","99999,9,09343,1","7,1,030,1,+999,9","61,1","SYN106AAXX  12064 08130 11560 81703 10050 20032 39343 40132 57030 60012 76166 887// 333 20002 32101 55031 70013;",
"08130099999","2010-01-12T09:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","140,1,N,0021,1","00750,1,9,N","006000,1,N,1","+0064,1","+0050,1","10088,1",,,,"6,1,03,1","6,1,03,1",,"08,99,1,08,1,07,1,00800,1,99,9,99,9",,,,,"99999,9,09307,1","7,1,036,1,+999,9","61,1","SYN072AAXX  12094 08130 41556 81404 10064 20050 39307 40088 57036 76166 887//;",
"08130099999","2010-01-12T12:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","230,1,N,0046,1","00750,1,9,N","007000,1,N,1","+0080,1","+0063,1","10068,1","06,0061,9,1",,,"6,1,06,1","6,1,06,1",,"08,99,1,08,1,07,1,00800,1,99,9,99,9",,,,,"99999,9,09293,1","7,1,014,1,+999,9","61,1","SYN078AAXX  12124 08130 11557 82309 10080 20063 39293 40068 57014 60061 76166 887//;",
"08130099999","2010-01-13T06:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","180,1,N,0015,1","00750,1,9,N","010000,1,N,1","+0050,1","+0032,1","10143,1","12,0000,9,1","24,0018,9,1",,,,,"08,99,1,08,1,07,1,00800,1,99,9,99,9","0036,9","09,9","999,+0030,9","999,N,+0034,1","99999,9,09353,1","6,1,006,1,+999,9","02,1","SYN106AAXX  13064 08130 11560 81803 10050 20032 39353 40143 56006 60002 702// 887// 333 20034 31003 55006 70019;","Q01  00002PRCP12"
"08130099999","2010-01-13T09:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","200,1,N,0036,1","00750,1,9,N","012000,1,N,1","+0060,1","+0037,1","10129,1",,,,,,,"08,99,1,08,1,07,1,00800,1,99,9,99,9",,,,,"99999,9,09343,1","8,1,010,1,+999,9",,"SYN066AAXX  13094 08130 42562 82007 10060 20037 39343 40129 58010 887//;",
"08130099999","2010-01-13T12:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","230,1,N,0031,1","00750,1,9,N","014000,1,N,1","+0092,1","+0063,1","10101,1","06,0000,9,1",,,,,,"08,99,1,07,1,07,1,00800,1,99,9,99,9",,,,,"99999,9,09326,1","7,1,017,1,+999,9",,"SYN072AAXX  13124 08130 12564 82306 10092 20063 39326 40101 57017 60001 877//;","Q01  00002PRCP06"
"08130099999","2010-01-14T06:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","240,1,N,0067,1","00750,1,9,N","012000,1,N,1","+0080,1","+0035,1","10004,1","12,0079,9,1","24,0127,9,1",,,,,"05,99,1,05,1,07,1,00800,1,00,1,00,1","0000,9","09,9","999,+0060,9","999,N,+0070,1","99999,9,09233,1","2,1,050,2,+999,9","02,1","SYN106AAXX  14064 08130 11562 52413 10080 20035 39233 40004 52050 60082 702// 85700 333 20070 31006 55000 70127;","Q01+000502APC3  "
"08130099999","2010-01-14T09:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","270,1,N,0046,1","22000,1,9,N","020000,1,N,1","+0068,1","+0015,1","10073,1",,,,,,,"03,99,1,03,1,05,1,00800,1,00,1,00,1",,,,,"99999,9,09293,1","2,1,060,1,+999,9",,"SYN066AAXX  14094 08130 42570 32709 10068 20015 39293 40073 52060 83500;",
"08130099999","2010-01-14T12:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","270,1,N,0046,1","22000,1,9,N","020000,1,N,1","+0092,1","+0044,1","10104,1","06,0000,9,1",,,,,,"04,99,1,02,1,05,1,00800,1,00,1,05,1",,,,,"99999,9,09329,1","2,1,036,1,+999,9",,"SYN072AAXX  14124 08130 12570 42709 10092 20044 39329 40104 52036 60001 82505;","Q01  00002PRCP06"
"08130099999","2010-01-15T06:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","240,1,N,0005,1","00420,1,9,N","004000,1,N,1","+0020,1","+0014,1","10249,1","12,0000,9,1","24,0000,9,1",,,,,"08,99,1,08,1,06,1,00450,1,99,9,99,9","0420,9","09,9","999,+0010,9","999,N,+0014,1","99999,9,09443,1","2,1,008,1,+999,9","10,1","SYN106AAXX  15064 08130 11440 82401 10020 20014 39443 40249 52008 60002 710// 886// 333 20014 31001 55070 70000;","Q01  00002PRCP24Q02  00002PRCP12"
"08130099999","2010-01-15T09:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","100,1,N,0015,1","00090,1,9,N","000500,1,N,1","+0020,1","+0014,1","10265,1",,,,"4,1,03,1","4,1,03,1","09,1,+00090,1,99,9","09,99,1,09,1,99,9,99999,9,99,9,99,9",,,,,"99999,9,09457,1","2,1,014,1,+999,9","45,1","SYN076AAXX  15094 08130 41/05 91003 10020 20014 39457 40265 52014 74544 333 89/03;",
"08130099999","2010-01-15T12:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","020,1,N,0010,1","00420,1,9,N","002000,1,N,1","+0030,1","+0026,1","10267,1","06,0000,9,1",,,"2,1,06,1","2,1,06,1",,"08,99,1,08,1,06,1,00450,1,99,9,99,9",,,,,"99999,9,09462,1","1,1,005,1,+999,9","10,1","SYN078AAXX  15124 08130 11420 80202 10030 20026 39462 40267 51005 60001 71022 886//;","Q01  00002PRCP06"
"08130099999","2010-01-18T06:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","020,1,N,0015,1","00420,1,9,N","006000,1,N,1","+0076,1","+0072,1","10208,1","12,0003,9,1","24,0038,9,1",,,,,"08,99,1,08,1,06,1,00450,1,99,9,99,9","0000,9","09,9","999,+0070,9","999,N,+0074,1","99999,9,09421,1","7,1,014,1,+999,9","10,1","SYN106AAXX  18064 08130 11456 80203 10076 20072 39421 40208 57014 69932 710// 886// 333 20074 31007 55000 70039;",
"08130099999","2010-01-18T09:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","040,1,N,0015,1","00420,1,9,N","006000,1,N,1","+0080,1","+0071,1","10205,1",,,,"2,1,03,1","2,1,03,1",,"08,99,1,08,1,06,1,00450,1,99,9,99,9",,,,,"99999,9,09419,1","8,1,002,1,+999,9","10,1","SYN072AAXX  18094 08130 41456 80403 10080 20071 39419 40205 58002 71022 886//;",
"08130099999","2010-01-18T12:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","120,1,N,0010,1","00420,1,9,N","008000,1,N,1","+0088,1","+0071,1","10201,1","06,0000,9,1",,,"2,1,06,1","2,1,06,1",,"08,99,1,08,1,06,1,00450,1,99,9,99,9",,,,,"99999,9,09418,1","8,1,001,1,+999,9","10,1","SYN078AAXX  18124 08130 11458 81202 10088 20071 39418 40201 58001 60001 71022 886//;","Q01  00002PRCP06"
"08130099999","2010-01-19T06:00:00","4","41.5166666","-5.7333333","667.0","ZAMORA, SP","FM-12","99999","V020","210,1,N,0026,1","00750,1,9,N","010000,1,N,1","+0102,1","+0081,1","10179,1","12,0000,9,1","24,0005,9,1",,"6,1,06,1","6,1,06,1",,"07,99,1,07,1,07,1,00800,1,00,1,00,1","0000,9","11,9","999,+0080,9","999,N,+0090,1","99999,9,09401,1","7,1,010,1,+999,9","02,1","SYN106AAXX  19064 08130 11560 72105 10102 20081 39401 40179 57010 69922 70266 87700 333 20090 32008 55000 70004;","Q01  00002PRCP12"
