"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AY1","AY2","GA1","GF1","KA1","MW1","REM","EQD"
"01144099999","2010-01-01T00:00:00","4","67.4","13.8833333","24.0","HELLIGVAER II, NO","FM-12","99999","V020","100,1,N,0110,1","99999,9,9,N","999999,9,N,1","-0026,1","-0087,1","99999,9",,,,,,,"SYN052AAXX  01001 01144 46/// /1011 11026 21087 333 91116;",
"01144099999","2010-01-01T01:00:00","4","67.4","13.8833333","24.0","HELLIGVAER II, NO","FM-12","99999","V020","090,1,N,0110,1","99999,9,9,N","999999,9,N,1","-0027,1","-0090,1","99999,9",,,,,,,"SYN042AAXX  01011 01144 46/// /0911 11027 21090;",
"01144099999","2010-01-01T02:00:00","4","67.4","13.8833333","24.0","HELLIGVAER II, NO","FM-12","99999","V020","090,1,N,0120,1","99999,9,9,N","999999,9,N,1","-0026,1","-0084,1","99999,9",,,,,,,"SYN042AAXX  01021 01144 46/// /0912 11026 21084;",
"01144099999","2010-01-01T03:00:00","4","67.4","13.8833333","24.0","HELLIGVAER II, NO","FM-12","99999","V020","100,1,N,0110,1","22000,1,9,N","075000,1,N,1","-0029,1","-0086,1","99999,9","0,1,03,1","0,1,03,1","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1",,"01,1","SYN058AAXX  01031 01144 41989 01011 11029 21086 70100 333 4////;",
"01144099999","2010-01-01T04:00:00","4","67.4","13.8833333","24.0","HELLIGVAER II, NO","FM-12","99999","V020","100,1,N,0140,1","99999,9,9,N","999999,9,N,1","-0035,1","-0085,1","99999,9",,,,,,,"SYN042AAXX  01041 01144 46/// /1014 11035 21085;",
"01144099999","2010-01-01T05:00:00","4","67.4","13.8833333","24.0","HELLIGVAER II, NO","FM-12","99999","V020","090,1,N,0130,1","99999,9,9,N","999999,9,N,1","-0034,1","-0089,1","99999,9",,,,,,,"SYN042AAXX  01051 01144 46/// /0913 11034 21089;",
"01144099999","2010-01-01T06:00:00","4","67.4","13.8833333","24.0","HELLIGVAER II, NO","FM-12","99999","V020","090,1,N,0140,1","22000,1,9,N","075000,1,N,1","-0034,1","-0089,1","99999,9","0,1,06,1","0,1,06,1","00,1,+99999,9,99,9","00,99,1,00,1,00,1,99999,9,00,1,00,1","999,N,-0037,1","02,1","SYN070AAXX  01061 01144 41989 00914 11034 21089 70200 333 21037 4//// 91120;",
"01144099999","2010-01-01T07:00:00","4","67.4","13.8833333","24.0","HELLIGVAER II, NO","FM-12","99999","V020","110,1,N,0110,1","99999,9,9,N","999999,9,N,1","-0030,1","-0080,1","99999,9",,,,,,,"SYN042AAXX  01071 01144 46/// /1111 11030 21080;",
"01144099999","2010-01-01T08:00:00","4","67.4","13.8833333","24.0","HELLIGVAER II, NO","FM-12","99999","V020","100,1,N,0100,1","99999,9,9,N","999999,9,N,1","-0034,1","-0084,1","99999,9",,,,,,,"SYN042AAXX  01081 01144 46/// /1010 11034 21084;",
"01144099999","2010-01-01T09:00:00","4","67.4","13.8833333","24.0","HELLIGVAER II, NO","FM-12","99999","V020","100,1,N,0100,1","99999,9,9,N","999999,9,N,1","-0032,1","-0079,1","99999,9",,,,,,,"SYN042AAXX  01091 01144 46/// /1010 11032 21079;",
